user_id,deposit_id,deposit_product_views,deposit_applied
19325,75,5,1
16946,9,4,1
1723,31,1,0
3402,66,4,1
13222,73,1,0
1223,40,4,0
13935,45,3,1
3253,57,4,0
17494,82,2,1
1892,5,3,1
5117,53,2,1
13982,43,4,1
9364,54,1,1
5553,24,5,1
8764,6,1,1
15104,79,3,1
14898,69,6,1
11431,86,1,0
7513,41,3,1
3293,24,1,1
5430,32,5,1
14224,8,1,1
2267,4,3,1
7941,72,4,1
15688,91,1,1
2239,62,1,0
9668,63,1,0
5192,19,6,1
10948,18,3,1
6695,6,3,1
6518,72,3,0
9588,92,4,1
2002,70,2,1
10138,93,1,1
1732,24,4,0
11489,17,2,1
19044,13,4,1
4153,64,4,1
13078,52,1,1
15150,99,2,1
16813,32,4,1
19874,11,1,1
10171,27,1,1
7336,86,3,1
18641,58,3,1
15438,14,4,1
17088,73,2,1
8746,14,1,1
11508,19,2,0
16307,6,1,1
2354,8,2,0
6322,61,3,1
15029,67,5,1
13881,93,1,1
11698,89,2,1
8121,98,7,1
8998,60,3,1
8131,19,2,1
1403,78,7,0
2564,71,4,0
5751,30,3,1
17804,72,4,1
17898,91,1,1
703,76,3,1
14111,62,2,1
11669,43,2,1
15582,62,3,1
15339,58,7,0
14625,56,4,1
17666,87,4,0
13567,48,1,0
15730,4,1,1
19059,25,1,0
2131,27,3,0
16127,40,1,1
2105,42,3,0
10181,39,2,1
11748,100,4,0
10157,11,5,1
5514,88,2,1
15301,8,6,1
14634,71,7,1
11464,68,5,0
13631,28,5,1
5668,41,1,0
9918,78,2,0
18499,69,1,0
9465,12,3,1
3549,31,6,0
7923,58,3,1
5321,68,1,1
15954,74,5,1
17014,95,4,1
934,12,4,1
2221,12,2,0
18297,27,4,0
17523,54,1,1
12123,48,1,1
7032,37,1,0
167,44,4,1
16561,100,5,1
8515,53,4,1
444,15,3,1
7786,21,1,0
19316,47,3,1
14251,77,1,1
7724,1,3,1
7160,54,3,1
3375,30,3,1
8394,14,1,1
5406,26,6,1
6306,68,6,0
4602,86,6,0
15195,60,4,0
12384,31,1,1
8421,41,4,1
1868,29,4,0
11365,84,2,0
5190,43,3,1
2418,57,8,0
17525,100,2,0
13592,67,5,1
2100,26,1,1
12089,66,1,1
10223,29,4,0
9524,30,1,1
14200,58,2,0
18881,32,3,1
17344,22,7,1
8494,72,1,0
19646,12,2,1
3915,92,5,1
3089,66,5,1
13420,86,1,1
19896,94,3,0
11127,90,2,1
7873,7,2,1
207,1,1,1
2115,20,2,1
10374,41,6,1
167,68,5,1
820,25,1,1
2537,86,6,1
17918,9,1,1
13093,36,4,1
3368,5,1,1
11177,91,5,0
1803,68,1,1
5953,35,3,1
2184,57,4,1
16507,5,6,1
11388,64,6,1
5672,94,3,1
12391,91,2,1
11713,62,1,1
1834,12,1,0
17660,46,3,1
18315,86,1,1
6634,72,5,1
19536,71,2,0
16937,35,5,0
1230,42,5,1
7841,4,1,1
17425,93,1,1
9617,59,6,1
18914,99,2,0
5740,26,5,1
7206,75,1,1
13708,87,1,1
18213,90,1,1
1639,50,7,0
1152,49,2,1
8443,39,4,1
18755,82,3,1
12696,78,2,1
4812,83,5,1
8912,27,1,1
11374,53,4,0
4242,27,4,1
150,95,1,1
1299,95,3,1
18667,83,2,1
13232,74,3,1
12567,59,2,1
9589,33,2,1
4399,40,4,1
11404,87,3,1
13163,5,1,1
13431,95,1,0
19243,6,3,0
17698,5,3,1
2197,68,3,1
5626,22,2,0
14487,64,6,0
13059,53,2,1
9231,98,2,0
16758,80,4,1
11162,14,6,1
7566,72,3,1
15643,29,1,1
12329,30,4,1
19219,2,5,0
10508,24,4,1
16557,25,4,1
10585,39,5,1
2650,62,8,1
12840,21,2,0
11951,80,2,1
7388,91,4,0
9994,73,6,0
12139,38,3,1
8520,43,2,1
9810,38,2,1
18126,56,2,0
17739,10,4,1
7869,40,5,0
16234,62,3,1
3158,60,3,1
17944,11,1,1
14034,12,2,1
13554,56,4,1
14149,31,1,1
3645,20,5,1
17591,29,4,1
17265,32,6,0
16907,43,1,1
18972,21,2,0
19394,67,4,0
14008,11,5,0
9689,13,1,1
18532,4,4,0
14324,7,1,1
18140,96,1,0
13378,72,2,1
15359,1,2,0
8944,57,5,1
6877,73,1,1
18854,99,2,0
18211,70,2,1
3032,68,5,1
14412,96,3,0
15032,7,5,1
3336,5,3,1
1356,33,2,0
2988,64,3,0
16567,25,3,0
14926,64,5,1
14405,99,5,1
17340,51,6,1
12575,47,4,0
18958,76,5,1
3572,61,3,1
5443,31,4,1
1690,28,5,1
17486,48,6,1
5895,16,5,1
15748,94,1,1
3906,37,2,0
7695,5,3,1
9269,6,1,1
506,20,1,0
13204,23,7,1
15887,25,3,1
3999,24,3,0
16354,44,2,1
16928,27,1,1
16421,62,5,1
8223,5,1,1
17127,84,3,0
6744,16,6,0
8961,51,4,1
6052,39,3,1
15891,50,2,1
12624,67,1,1
9494,14,1,1
6887,31,3,0
8939,85,1,1
9674,81,1,1
7491,86,3,1
7720,28,3,1
16887,1,6,1
7746,69,3,1
12002,27,1,1
17558,12,6,1
2688,30,4,1
2116,76,5,1
1673,78,1,0
4594,24,3,1
7890,61,1,0
16318,72,3,1
5685,74,1,1
15221,72,3,1
11638,65,1,1
18979,9,7,0
7649,92,2,1
16131,97,1,0
15896,19,4,1
7196,9,1,1
17711,96,2,1
15517,5,3,1
9529,80,3,1
7652,74,1,0
17176,58,2,0
12253,19,1,1
12239,38,2,1
6913,65,7,1
14802,65,4,1
3036,14,4,1
12376,77,3,1
13835,11,3,1
9712,52,1,1
19776,8,2,0
9411,12,2,1
7750,9,7,1
9231,32,4,1
2229,71,6,1
14929,46,1,1
3847,16,3,1
4933,22,2,1
8901,61,1,1
14471,29,4,0
9612,86,4,1
1755,49,7,1
13592,13,2,0
2631,90,4,1
4039,13,4,0
457,3,3,1
3146,9,5,1
4707,75,2,1
4448,84,4,1
10542,61,3,1
5145,14,2,0
5028,47,6,1
541,50,3,1
17748,5,1,1
4258,47,1,1
6510,16,6,1
12835,58,6,1
19343,60,2,1
9449,26,4,1
1072,51,2,1
1430,49,3,1
15911,66,2,1
5179,99,6,1
6495,50,1,1
11300,6,4,1
4342,6,4,1
6964,51,5,0
17747,9,4,1
2376,82,2,0
3732,21,3,1
2134,7,6,0
562,98,3,1
1549,2,1,1
10992,23,4,1
140,99,3,1
12639,57,1,1
10786,76,1,1
17024,49,2,1
2273,22,3,1
17611,59,1,1
7059,78,2,0
1640,95,5,1
13075,58,6,1
4035,49,4,0
889,33,5,1
10376,68,1,1
4097,51,6,0
4278,70,6,1
7983,63,2,0
10741,34,2,1
14276,48,2,1
13063,31,1,1
12372,98,1,1
10586,45,4,1
18838,27,1,1
7527,18,3,1
19615,80,1,1
15003,24,2,0
9187,78,1,1
18218,26,3,1
7975,52,4,1
4889,36,6,0
2744,86,6,1
17625,91,1,1
8492,27,1,1
9875,57,3,1
14817,69,1,1
8301,23,3,0
11993,24,3,1
15330,93,7,1
13737,48,4,1
10715,74,2,0
19615,37,2,1
4739,30,1,1
11094,68,5,1
10825,14,3,0
11265,45,3,0
14065,80,2,1
15462,15,3,1
18422,18,4,1
11144,97,6,1
16815,71,3,1
13703,98,1,1
16566,27,3,0
9860,95,4,1
3456,56,3,0
4318,14,1,1
687,1,3,1
7531,69,1,1
6876,13,5,1
3012,12,4,0
12113,64,3,0
755,55,2,1
4749,85,6,1
4090,68,1,1
4265,83,6,1
12293,19,1,1
15966,44,7,1
3912,92,4,0
17264,85,3,0
13728,75,2,1
2262,64,5,1
4824,4,5,1
16683,50,3,0
9307,43,6,0
5776,40,1,1
5833,87,4,1
7838,15,2,1
10119,80,3,1
17006,4,2,1
8916,89,6,1
7845,81,2,1
14146,39,4,1
17830,90,1,1
4853,41,4,1
5558,75,3,1
10866,42,7,0
15463,3,4,1
17574,90,1,1
4293,26,1,1
15203,70,5,1
1807,48,1,1
9866,85,4,1
13561,20,4,1
18507,65,2,1
15832,14,4,1
16908,73,4,0
14013,24,1,1
18709,10,3,0
17487,76,1,0
5624,74,2,0
4320,26,1,0
9518,53,5,1
1056,48,6,1
1010,36,7,1
13310,97,4,0
10772,92,6,1
10024,86,1,1
11356,65,2,0
5563,43,4,1
13897,18,5,0
10517,52,2,1
5915,3,3,0
10528,73,1,1
1360,2,1,1
17571,10,3,1
13514,84,1,1
4871,42,4,1
14937,92,4,1
13867,91,7,0
16408,35,6,1
6720,92,6,1
16812,36,1,1
2343,56,3,1
10304,59,1,1
388,10,4,1
4711,23,5,1
12492,17,4,1
976,56,1,0
2144,10,2,1
18139,7,6,1
18029,52,2,1
8155,37,1,1
12594,35,4,1
2847,1,4,0
6273,89,4,0
9969,9,3,0
1438,97,1,1
8037,54,2,1
4697,82,3,1
19306,60,3,1
6671,73,1,0
6782,34,6,1
4224,13,3,1
14304,89,5,1
19995,41,1,0
3321,40,1,1
8482,19,2,1
2078,97,5,1
5930,36,6,1
12621,85,7,1
5644,12,4,1
12543,78,2,1
18493,78,6,1
10805,78,4,1
18126,5,2,1
9685,46,5,1
11332,85,5,1
3098,98,3,0
4367,91,1,1
5699,79,2,1
373,65,6,1
15090,70,3,1
15516,48,4,1
18804,96,4,0
8759,12,4,1
6182,10,2,0
8824,67,1,1
17689,52,4,1
6662,7,4,1
14755,99,5,1
2864,26,2,1
17847,99,6,0
13976,8,5,0
2503,91,5,1
10753,60,7,1
8724,3,3,0
18033,64,3,0
18473,44,1,1
18,10,3,1
11929,52,1,1
2039,19,1,1
2304,56,1,0
19820,68,1,1
8330,13,4,1
10840,85,4,0
17277,50,4,1
19521,10,4,1
18266,74,2,1
13743,62,1,1
12626,93,6,1
246,12,1,1
5230,62,1,0
16314,84,1,0
11834,73,7,1
3763,70,1,1
14279,62,1,0
5259,76,1,1
14217,100,1,1
852,25,2,1
15415,78,3,1
11972,53,4,1
15065,51,5,1
6537,46,4,0
10514,99,1,1
5976,18,3,1
1880,74,6,1
1512,67,8,1
11817,86,5,0
4325,32,1,1
19306,48,4,0
1252,55,7,0
7467,45,6,0
10626,93,2,0
8261,43,1,1
16627,51,1,0
6864,51,4,1
4543,70,2,1
13237,74,5,1
10600,89,4,1
3256,36,3,1
16911,65,7,1
4044,95,4,1
913,45,4,1
12909,27,4,1
3687,70,6,1
12427,80,3,0
718,63,2,0
9834,73,1,0
12374,8,4,0
16418,53,5,1
10458,53,4,0
1299,3,1,1
19765,60,4,1
3328,97,1,0
8369,33,3,1
2927,98,2,1
8056,85,1,1
19160,76,4,1
1841,14,5,1
15215,84,2,0
12269,72,3,1
1624,39,5,1
14020,59,3,0
16186,58,5,0
15860,3,6,0
13550,92,1,0
6056,66,4,1
4345,43,1,1
12650,4,1,1
11584,73,4,1
17723,32,6,0
16464,71,3,1
313,26,1,1
4716,14,2,0
15025,21,3,1
8129,87,1,1
10853,58,2,1
6517,25,5,1
16717,93,2,1
1557,67,4,1
13157,46,2,0
14734,100,1,1
3166,94,3,1
2638,62,3,1
10098,47,2,1
19901,4,2,0
10556,63,5,1
16612,65,2,1
5841,44,1,1
19900,89,1,1
8706,5,4,1
12728,20,1,1
6309,37,1,1
18020,51,4,0
18013,37,3,1
6430,93,2,0
8850,45,5,1
9897,82,2,1
10372,94,2,0
1185,98,6,0
7464,7,1,0
17741,87,3,0
18973,76,1,1
11264,76,4,1
1780,37,1,1
1978,49,6,1
7583,17,1,1
3101,44,1,0
10010,83,1,1
14179,28,8,1
8571,10,3,1
6163,51,3,1
14320,88,4,1
1627,43,3,1
13264,71,2,0
13567,49,1,0
501,48,7,1
3724,81,6,1
19285,12,7,1
13639,74,2,1
6926,20,1,1
12727,36,2,1
234,27,5,1
15876,26,3,1
2038,23,5,1
10445,25,4,1
398,72,2,1
7561,87,1,1
18316,26,7,1
17421,16,3,1
5401,88,1,1
3249,35,1,1
15678,75,1,1
388,13,2,1
15890,10,8,1
13398,76,3,1
3388,82,2,1
7337,64,4,1
3757,54,4,1
7272,76,2,0
3704,6,2,0
3869,22,3,1
12955,30,3,1
4874,56,3,1
6972,77,6,1
12326,41,3,1
11257,86,3,0
9445,46,5,1
13608,9,1,1
6324,97,7,1
13603,74,5,1
15148,57,6,0
12460,62,5,1
875,37,5,0
15585,10,2,1
16405,69,1,0
15028,66,2,1
4904,27,4,1
17744,20,3,1
19301,92,5,1
18899,97,1,1
9329,46,1,1
6489,1,5,1
17410,35,1,0
6322,72,3,0
5772,44,3,0
9347,83,2,0
16250,39,3,0
12653,43,3,1
1813,75,4,1
11570,63,4,1
14994,19,3,1
17545,15,4,1
6188,50,2,1
5618,77,1,0
15083,18,3,1
14056,50,1,1
3515,65,1,0
10620,34,1,0
2019,93,1,1
10740,42,2,1
15042,36,4,1
12361,20,2,1
4769,31,9,1
16744,41,6,1
17417,16,4,1
17022,80,1,1
19676,81,5,1
5059,20,4,1
7970,86,4,1
16195,31,4,0
14337,55,3,1
14264,33,1,1
14072,54,2,1
19968,61,2,0
9962,39,3,1
8327,4,4,1
17468,21,3,1
8670,63,3,0
15775,61,3,1
3323,85,3,1
8634,9,2,0
9811,9,4,1
4826,45,1,0
2019,79,3,1
12222,28,1,1
3102,95,4,1
7239,73,2,0
10456,57,3,1
12164,47,6,1
18169,79,3,1
8124,41,4,1
16877,64,4,1
13730,14,2,1
16806,15,4,0
19142,41,3,0
11679,53,4,1
8084,26,5,1
2030,89,1,1
3968,84,2,1
8884,46,4,1
17829,41,3,1
2295,93,1,0
792,29,3,0
1826,31,4,0
16537,66,5,1
8366,96,4,0
4,58,4,1
13889,84,2,0
3159,90,1,1
11875,23,2,0
14945,73,4,1
7845,69,1,1
10740,17,1,0
19653,76,6,0
13709,78,4,1
1982,53,2,1
17375,48,3,0
3704,93,2,0
6069,38,4,1
5529,99,4,0
15309,95,2,1
13710,86,3,1
19300,19,1,1
6576,49,4,0
3635,89,5,1
14234,13,3,1
1611,26,5,0
13621,90,2,1
4883,39,1,1
2470,61,3,1
662,32,3,1
16411,43,1,1
13656,4,1,1
17200,12,1,1
287,75,1,0
10708,84,3,0
18321,51,6,1
15780,79,2,1
2792,19,6,0
8964,2,4,1
1889,9,1,1
4666,26,1,1
3987,14,3,1
11472,91,6,0
9536,32,4,1
18593,33,8,0
17171,29,6,1
6140,65,3,0
13049,39,5,1
9376,81,1,1
4828,99,4,1
5949,42,1,1
4617,80,1,1
14356,6,2,1
17951,22,2,1
15529,58,7,1
6549,81,1,1
18811,39,1,1
15753,28,3,1
8210,79,3,1
7760,39,3,1
1142,75,3,1
15345,99,1,1
2875,73,1,1
8053,90,4,1
13497,8,1,1
17099,66,4,1
3975,40,1,1
9342,40,1,0
11898,90,3,1
16794,64,1,1
806,93,4,1
14270,39,4,1
8627,65,2,1
7015,46,2,1
17349,27,6,1
2474,91,2,1
5797,37,5,1
16339,32,7,1
11441,55,2,1
5991,76,2,1
13632,35,4,1
6099,75,1,1
17465,34,2,1
18378,47,1,1
776,18,1,1
15952,96,1,1
2189,97,7,1
19022,62,1,0
19551,49,1,1
12784,19,2,1
13615,60,2,0
15517,19,3,0
10420,48,5,1
16910,54,1,0
16749,26,6,1
3723,11,2,1
19422,85,2,1
7932,78,1,0
15999,93,2,1
1390,23,5,1
15611,40,1,1
16867,80,1,1
12941,70,6,1
9432,46,2,1
5195,9,1,1
14039,100,1,1
7142,98,3,0
10280,82,3,1
8419,2,7,1
10549,43,3,0
19350,6,3,1
17847,98,2,0
6990,90,1,1
3298,84,1,0
16727,42,2,0
786,10,3,1
7647,97,3,1
15887,52,1,1
17754,3,1,0
1137,66,5,1
8011,60,3,1
12452,23,3,0
15585,31,2,1
18795,5,1,0
12587,88,4,1
6056,29,1,0
10669,80,1,0
18675,99,3,1
1866,72,8,0
19785,72,2,1
2266,91,2,0
5108,4,2,1
11359,100,5,1
13420,70,2,1
17066,68,2,1
4174,31,7,1
11635,25,1,1
3513,10,1,1
17350,45,1,1
28,68,2,1
9616,24,1,1
16275,42,1,0
18310,57,1,1
18554,91,1,1
6188,27,1,1
7091,38,1,0
6722,22,1,1
928,79,1,1
6381,78,1,1
9278,27,4,0
16656,70,6,0
3208,16,1,1
11003,66,4,1
13100,74,3,1
15297,51,1,1
16850,27,6,1
4283,95,4,0
16725,24,2,1
4863,12,6,0
14192,83,1,1
10721,1,4,1
2452,98,4,0
10727,17,1,1
3074,31,2,0
3017,94,5,1
19155,83,4,1
14767,67,3,1
22,88,1,1
18369,26,4,1
13818,63,4,1
9399,55,6,1
18741,32,3,0
2556,94,6,1
14206,24,1,1
12629,75,3,1
18753,67,4,1
15170,53,2,0
1485,59,5,0
17161,79,1,1
16126,97,4,1
2484,35,4,1
14882,7,6,1
4746,28,5,1
9583,45,2,0
5010,90,3,0
4708,1,1,0
6225,6,5,1
11788,14,1,1
15133,8,3,1
17648,50,1,1
3729,90,3,1
11984,96,1,1
14358,3,3,1
13422,66,1,1
16068,91,3,0
1839,16,7,0
17964,8,6,1
8176,98,2,1
19200,30,2,1
6700,55,6,1
9950,16,5,0
16740,45,3,1
12914,71,1,0
9598,40,1,1
448,47,5,1
12809,73,2,1
2148,21,3,1
1274,33,2,1
1296,38,2,0
5136,30,3,0
8625,70,3,1
17903,72,3,1
146,6,2,1
7608,53,2,1
2728,92,5,1
6179,41,2,1
12714,49,4,1
16940,70,2,1
119,34,4,1
15144,12,9,1
18827,23,2,0
7544,78,3,1
7069,70,5,1
12631,83,5,1
1599,55,1,1
9121,93,3,1
15996,4,3,1
18800,21,2,0
17503,46,2,0
6559,64,1,1
18070,98,2,1
19635,54,3,1
18971,27,3,0
13316,73,5,1
7008,4,5,1
18656,76,2,1
1421,33,3,1
9866,73,1,1
2015,39,4,1
15949,82,2,1
4388,37,3,1
12310,29,2,0
18695,97,1,1
3361,72,4,1
11212,89,5,0
10738,25,1,1
3810,53,2,1
9693,27,1,1
6869,65,5,1
2373,67,1,1
16376,99,3,1
16116,62,1,1
17640,96,7,1
10604,89,4,0
8548,12,2,1
15268,18,1,1
4979,62,5,1
4500,3,2,1
10689,88,2,1
1813,85,3,0
13246,37,3,1
13488,64,1,1
17899,11,2,0
6158,3,3,0
2471,31,1,1
8793,1,1,0
15400,9,5,1
19656,97,2,1
15441,77,2,1
16795,94,2,1
8510,17,6,1
18757,76,3,1
6918,84,1,0
9897,37,3,1
11321,59,6,0
6190,30,8,0
17807,97,2,1
18285,58,2,1
1467,86,1,1
10768,9,3,1
1041,55,1,0
2003,49,5,0
13407,39,3,1
1118,50,3,1
797,71,5,0
16377,99,1,1
13841,42,1,1
18511,56,1,1
215,5,1,1
19919,54,1,1
13800,58,1,0
6856,78,3,1
9955,56,3,0
9365,39,5,1
6179,10,5,1
6758,35,3,1
1801,1,3,0
4453,93,1,0
17731,77,4,1
16529,24,6,1
6340,9,3,1
12964,49,1,1
11991,37,3,1
511,28,4,1
6040,16,2,1
4642,22,1,1
3922,14,2,1
12184,64,5,1
14427,55,4,1
17122,79,3,1
5490,93,1,1
5052,1,3,1
10066,56,2,1
11565,73,2,1
4533,60,3,0
16379,86,4,1
17881,20,6,1
18425,54,2,1
14615,6,3,0
8632,50,6,1
13927,65,3,1
13163,16,3,1
3126,22,2,0
19786,31,5,1
230,51,3,0
6941,32,4,1
6989,62,3,1
11066,3,2,1
2218,14,6,1
15321,80,4,1
5588,76,2,1
3877,46,3,0
1157,52,2,1
11738,53,2,1
18271,94,1,1
15135,16,4,1
7660,67,3,0
3042,86,4,1
16744,54,9,1
2434,74,1,1
12813,38,5,0
17324,32,3,1
16242,84,3,1
9660,22,1,1
3827,61,4,1
5880,10,3,0
8263,37,1,1
1525,44,2,0
11534,89,1,1
7752,59,6,1
5852,79,6,1
673,76,5,1
1611,4,3,1
11633,28,3,1
17942,8,4,0
11018,74,3,0
18090,82,3,1
18719,71,3,0
3887,57,1,0
19616,50,1,0
3194,19,5,1
2438,65,4,0
9526,62,1,0
7319,95,4,1
11668,75,1,1
523,44,3,1
1048,19,3,1
8388,41,4,1
3967,100,5,1
5193,41,1,0
931,51,1,0
6916,77,1,1
16587,90,4,1
11659,89,1,1
467,88,1,1
14830,31,6,1
19290,91,5,0
17319,32,3,1
13246,73,3,0
14084,48,2,1
19094,94,2,1
4129,56,2,1
5,98,5,1
18101,60,1,1
19207,65,3,0
8838,52,1,1
12662,21,1,0
7839,13,3,1
6492,69,5,0
4747,20,4,1
19375,99,4,1
17593,3,4,1
9971,16,2,1
1680,26,1,0
6249,90,4,0
6979,80,2,1
8627,26,2,1
2711,10,3,1
1216,11,1,0
18302,96,4,1
8284,66,2,1
3258,16,1,1
15516,75,3,0
19970,34,4,1
19617,39,2,1
7404,30,1,1
16549,34,4,1
16469,46,2,1
16475,41,1,1
5431,98,1,1
15122,92,1,0
10081,95,2,1
2940,8,1,1
2822,72,1,1
6388,93,5,1
3558,81,2,1
11400,28,3,1
5743,48,3,1
12382,11,4,1
17984,17,6,0
12806,49,4,1
12294,81,1,1
14081,73,4,1
6367,81,6,0
15449,100,4,0
10095,29,4,1
7765,72,6,1
7826,75,3,1
7144,94,2,1
11266,80,1,1
18043,17,3,1
6047,35,7,1
12359,52,4,0
10,35,3,0
8681,98,4,1
16107,54,6,1
1242,49,3,0
14096,32,7,1
17914,23,4,1
1656,85,2,0
14433,98,3,1
16784,36,3,1
4808,19,1,1
11550,23,1,1
5206,37,6,0
5180,14,1,1
1771,48,2,1
16865,83,1,0
598,34,3,1
15482,59,4,0
19456,8,6,0
12895,99,4,1
4912,97,1,0
10217,66,5,1
17227,32,6,0
13275,3,1,1
5424,27,4,1
838,69,1,1
9192,45,3,1
11393,13,4,1
9585,58,1,1
2551,6,7,0
17440,9,5,1
18797,1,1,1
11222,60,4,1
1053,47,1,1
10779,22,8,1
11487,80,3,1
9941,78,1,1
6895,61,7,1
15478,53,4,0
7426,100,1,1
19020,13,5,1
5550,65,1,1
442,77,4,1
6914,17,4,0
8503,52,1,1
3256,3,6,1
6210,14,6,1
14251,16,4,1
16921,37,1,1
12669,91,6,0
11174,60,1,1
12925,16,1,0
12864,31,4,1
14156,60,1,0
10453,74,2,1
1126,59,1,1
17221,16,2,1
1750,41,1,1
16539,12,1,1
17162,25,3,0
7521,24,1,1
10503,47,2,0
13311,53,1,0
13177,82,4,1
7206,66,4,0
10815,66,7,1
13281,65,5,1
17375,70,6,1
16441,19,1,1
3267,40,2,1
8786,65,3,1
13412,56,1,0
4888,78,2,1
19784,42,1,0
496,56,5,1
18058,76,7,1
15689,88,6,0
7155,83,6,1
3937,82,1,1
14429,46,1,1
10923,39,3,1
17949,80,1,0
18035,41,2,1
17900,24,4,0
3220,82,1,1
15034,60,4,1
13756,57,5,1
3910,58,2,1
3699,49,3,0
14881,31,6,1
18868,74,3,0
17601,99,2,1
6726,9,1,1
11877,47,5,1
7463,51,2,1
2548,99,1,1
2569,69,2,1
9116,62,2,1
9643,57,1,1
9623,91,3,0
17714,32,1,1
13392,15,2,1
3899,84,4,1
18389,100,3,0
3537,43,6,1
17508,49,2,1
4832,42,1,1
12281,34,1,0
11863,34,4,1
16780,39,1,1
4440,86,3,1
3594,89,2,1
9990,89,4,1
9623,70,6,1
13910,39,1,1
19403,82,4,0
18818,88,3,1
19744,26,6,1
19871,45,5,1
11178,13,6,1
16551,92,6,1
4418,50,4,1
16002,65,1,1
1191,4,6,1
4898,86,4,1
615,38,5,0
17146,9,5,1
5343,8,1,1
3017,56,5,0
4943,93,1,0
4571,36,4,1
14111,37,4,1
14993,67,5,0
12506,81,1,1
14484,33,2,1
7443,29,2,1
9134,23,1,1
11834,1,4,1
2910,69,1,0
7638,48,6,1
9889,23,5,0
3972,6,3,1
4354,7,7,1
9963,19,3,1
12393,4,9,1
17332,63,1,1
19422,99,3,1
18654,75,3,1
7021,19,2,1
3951,49,2,1
17520,33,3,1
8594,68,1,0
19826,84,1,1
15115,52,1,0
1641,38,1,0
15138,60,4,1
11262,56,4,0
13780,76,3,0
375,89,4,0
19118,41,2,1
17651,66,3,1
7193,42,1,1
7278,27,1,0
8598,36,3,0
16383,84,4,1
15487,59,1,0
1058,51,5,0
6744,69,3,1
14358,2,2,0
11355,60,3,1
6968,52,2,1
8318,87,4,1
1174,39,3,0
11915,31,4,1
8723,72,1,0
8236,11,3,1
7647,43,4,1
3524,77,2,1
10997,100,3,1
857,43,2,0
3889,75,7,1
18330,45,6,1
8460,4,2,0
17482,31,1,0
3281,86,2,1
4433,44,1,1
8878,82,1,1
17165,10,3,1
19173,70,2,1
15925,47,1,0
4616,93,3,0
17149,96,3,1
14817,33,1,1
19281,42,3,0
9490,19,1,1
3921,86,3,1
16572,30,3,0
12898,71,5,1
13666,35,4,0
11117,76,3,1
17653,32,2,1
15748,61,1,1
5938,62,9,1
5705,28,1,0
5487,67,1,1
15441,80,9,1
18897,3,6,0
5097,72,2,1
13408,58,4,0
9425,55,5,1
10513,46,3,1
4078,96,4,1
4740,69,1,1
3323,4,6,0
7404,60,3,1
13729,63,1,1
16330,53,3,0
318,5,1,1
837,45,4,0
16904,28,1,1
4328,28,3,0
9633,16,1,0
328,45,1,1
4516,77,1,0
17901,1,2,1
13106,88,2,1
13700,24,1,1
8970,40,3,1
8340,66,1,1
6980,100,9,1
3963,16,3,1
5938,4,6,0
3406,3,3,1
11527,23,1,1
8657,39,3,1
6921,2,3,0
6239,20,4,0
5877,71,4,1
6956,75,2,1
10514,2,2,0
5723,78,6,1
13064,34,1,1
3518,5,4,1
18128,11,1,1
12209,35,7,1
3729,70,3,1
5784,6,1,1
16470,32,1,1
12187,1,1,1
1168,39,4,1
16357,10,2,0
1044,100,5,1
14516,75,1,1
11950,55,2,0
90,71,7,1
19563,8,2,1
4453,9,4,1
459,11,3,1
15230,42,6,0
4786,9,4,1
17227,1,1,1
7406,5,3,1
9477,53,7,1
19866,11,3,1
14146,64,1,0
6449,70,4,1
10178,29,1,0
9905,8,1,1
1539,20,1,1
16161,66,1,1
6675,92,4,1
9891,35,4,1
8989,13,2,1
16502,41,3,1
8494,46,2,1
2937,61,4,1
11552,8,4,0
5490,56,1,1
11862,63,5,0
8434,37,2,0
7002,4,1,0
19531,96,1,1
5831,100,3,0
1272,100,1,0
10211,64,1,1
7174,64,3,0
4164,5,5,0
13438,73,2,1
8306,2,1,1
15756,1,7,1
16715,47,1,1
377,42,6,1
3000,33,4,1
4436,16,6,0
438,77,1,0
6154,73,1,1
15261,20,10,0
2489,23,5,1
6853,25,2,1
14114,64,4,0
10539,74,3,1
11938,9,1,1
4299,30,4,0
993,86,3,1
9378,25,1,0
6179,30,3,0
6306,62,1,1
18350,75,4,1
10886,11,3,1
6093,90,1,0
15804,70,7,1
8356,55,4,1
4097,50,4,1
6499,36,2,1
18713,94,4,1
9669,9,1,1
6684,26,7,1
3731,72,3,1
11213,45,3,1
17290,39,3,0
16410,16,3,1
18467,15,2,1
6440,37,4,1
5749,39,4,1
7259,53,2,1
15442,90,4,0
11243,37,7,1
16988,4,1,0
17175,41,4,1
3693,15,1,1
13678,95,1,0
2011,33,2,1
16058,95,5,0
2261,2,3,1
19491,92,3,0
16496,38,4,1
2602,83,1,0
15717,1,4,1
29,74,2,1
12109,100,2,1
730,51,1,0
8698,20,2,1
9768,88,4,0
5862,31,3,1
19497,73,5,1
1547,55,3,1
1262,19,1,1
13407,57,1,1
3986,30,3,1
7147,52,3,0
377,1,3,1
5769,2,3,1
15154,90,1,0
4976,90,7,1
10411,70,1,0
11541,39,4,1
18420,72,3,0
12743,91,1,0
11944,28,2,1
871,88,2,1
9984,50,5,0
3033,30,8,0
19249,26,3,0
17246,97,1,1
18785,6,1,0
18558,63,1,0
14437,16,4,1
18126,20,3,1
3151,71,4,1
12380,6,2,1
7168,29,1,0
17598,21,3,1
13509,82,2,1
12270,83,3,1
