user_id,savings_id,savings_product_views,savings_applied
2279,24,1,1
19049,97,4,1
1512,5,3,1
6901,73,1,1
5802,71,3,0
16503,32,3,1
13245,22,6,1
16941,63,4,0
18186,86,2,0
586,28,3,0
2264,23,2,1
7209,98,1,1
3581,85,4,1
9315,11,5,1
1603,59,1,1
910,76,3,1
7461,17,2,1
6430,44,5,1
19632,80,3,0
12798,68,4,0
12302,86,1,0
99,89,4,0
16142,36,2,1
12355,58,4,0
18233,68,2,0
10464,47,2,1
11418,60,3,1
18545,47,4,0
13984,26,3,1
4989,49,6,1
17509,36,3,1
12374,100,4,1
3965,57,5,0
13902,96,4,1
14412,62,3,1
18896,94,1,1
16705,63,3,1
7597,100,3,1
19298,68,4,1
17302,100,2,1
4881,26,2,0
8285,27,1,1
15276,85,1,1
5766,4,3,1
2723,12,5,1
7021,23,2,0
9423,95,1,1
3664,56,3,1
19843,89,1,1
8800,20,2,1
15942,16,2,1
11662,15,4,0
13997,78,2,1
3482,24,3,1
1099,45,2,0
251,10,7,1
19072,30,1,1
9924,97,1,1
19791,25,7,1
11899,60,4,1
18655,76,3,0
16074,13,4,1
2102,32,3,1
9649,59,1,1
10530,47,1,0
13751,38,2,0
13598,53,1,0
369,57,4,1
15616,63,2,1
12735,80,2,1
18842,39,1,1
17714,78,3,0
9994,50,4,0
8531,65,7,0
8422,27,5,1
4899,55,2,0
8225,19,4,0
556,10,6,0
9870,92,5,1
17182,3,1,1
13257,49,2,1
10177,63,4,1
9222,5,3,1
4632,76,6,0
8106,22,1,1
2027,94,5,1
16768,87,7,1
3839,14,2,0
6491,10,1,1
13292,48,4,1
15820,19,4,1
8996,22,4,1
3302,92,2,1
6065,34,3,1
18197,36,1,1
883,16,1,1
14686,2,6,1
15475,19,2,1
11913,16,3,0
7898,21,3,0
3253,89,2,1
15684,7,3,1
7252,35,5,0
8056,36,2,0
7155,29,4,1
773,62,3,0
7070,28,4,1
7060,9,5,1
3176,71,5,1
19961,31,6,0
5988,68,1,0
11472,26,5,0
12227,7,1,1
3765,63,3,1
1485,30,2,1
17800,67,3,1
19564,16,1,1
2966,85,1,1
19702,80,2,1
14787,27,2,0
9392,18,5,1
16786,47,3,1
11905,89,6,1
2268,23,1,0
2801,96,1,0
15160,84,2,1
11855,79,4,1
12623,60,2,1
9600,73,1,0
16445,16,4,0
4707,13,3,1
11894,16,6,1
13620,87,5,1
7651,98,1,1
19735,66,5,1
7974,26,1,1
13639,56,2,1
4385,32,1,1
7201,73,5,0
2684,61,6,1
11263,55,3,1
13530,75,1,0
18795,5,5,0
4192,68,1,1
2441,49,3,1
3906,44,3,0
12143,21,1,1
12053,73,2,1
702,41,4,0
1415,12,6,0
13382,82,3,1
9830,31,3,0
8868,17,3,1
8936,51,3,1
14712,10,1,0
3674,90,2,1
3484,13,1,0
15444,37,1,1
2094,27,4,1
6438,32,7,0
4994,13,2,0
7226,60,5,1
13103,81,4,1
15978,87,3,0
1783,15,1,0
4395,78,4,1
10325,18,7,1
10966,86,2,0
12955,66,1,0
3580,87,1,1
2446,35,4,1
712,57,1,1
6118,95,1,1
7334,54,1,0
9894,77,3,0
8790,60,1,1
6037,56,4,1
5574,15,2,1
17676,86,2,0
19865,33,3,1
19799,99,3,1
12601,55,9,1
11533,60,2,1
13489,87,4,1
10286,71,2,1
2094,48,1,1
6038,33,6,0
14979,30,6,0
19650,66,1,0
8100,95,3,1
19740,98,3,1
6608,3,5,1
17681,83,5,1
11602,25,1,1
7466,57,3,0
16709,43,4,1
1264,93,5,0
1069,74,6,1
18405,99,1,1
12083,64,1,0
15498,81,3,1
11974,50,1,1
10257,83,4,1
7488,39,4,1
15311,60,2,1
5472,71,3,0
8923,13,5,1
5508,87,1,1
6611,66,2,1
11811,77,6,1
15941,29,1,0
19182,79,4,1
4556,68,3,1
2013,66,3,0
10937,41,1,1
19646,8,1,1
15431,66,4,0
17649,30,3,1
2598,97,5,1
906,38,1,1
7608,96,3,1
125,91,4,0
12599,18,2,0
13846,29,3,1
17166,19,1,1
9457,2,2,1
3467,99,4,1
13361,14,3,1
19723,72,1,0
19458,78,3,1
11494,69,1,1
6710,50,5,1
2629,23,2,0
3805,25,1,0
9563,52,3,1
19460,48,2,0
9524,50,1,1
12010,77,4,1
8811,46,3,1
14951,74,6,1
17872,74,2,1
18643,96,3,1
15050,58,2,0
24,59,1,0
19228,94,8,1
1530,31,4,1
2940,50,3,1
17408,3,3,0
7827,33,5,0
7587,43,3,0
19518,16,3,1
88,25,6,1
2988,47,4,1
6705,85,1,1
13833,81,1,0
16303,82,2,1
18834,50,4,1
5079,22,3,1
14901,93,1,1
16950,64,6,0
15914,36,6,1
2997,100,1,1
5330,87,4,1
14409,3,1,0
4219,63,4,0
8128,35,7,1
14004,11,1,1
15754,57,5,1
13048,17,2,1
9974,51,1,0
7202,92,1,1
2079,59,2,1
10044,43,5,0
4792,82,3,0
236,54,3,0
17940,18,1,0
4203,83,1,1
4735,25,1,1
6209,93,4,1
19716,48,4,0
6630,47,3,0
5682,18,3,1
14191,9,1,0
13495,81,2,1
17294,48,2,1
12114,51,1,1
4928,74,4,0
18504,85,2,1
17924,99,2,1
6424,56,1,1
10659,5,5,1
19735,69,3,0
13266,62,6,1
3650,2,5,1
16939,96,3,0
16745,66,3,1
1783,66,1,1
9616,13,1,1
17045,64,1,0
19290,25,1,1
13995,74,5,0
18529,86,1,0
13998,31,1,1
6786,50,5,1
19818,51,7,0
3367,17,4,0
11915,56,3,1
6118,85,1,0
3880,52,1,1
19674,63,4,1
13089,89,2,1
15781,71,1,0
2827,83,4,1
14579,28,2,1
915,20,3,1
3575,49,3,1
16140,24,4,1
5101,28,5,1
10431,61,3,1
4338,64,3,0
16883,77,1,1
14307,66,1,1
18860,82,3,1
9557,58,5,1
9855,56,6,1
14789,53,7,1
9140,40,2,0
13884,69,1,1
8046,19,2,1
16229,92,2,1
9925,43,1,0
19515,53,3,1
4115,27,2,1
11140,92,4,1
12728,35,1,1
3663,87,9,0
15630,53,3,1
14712,5,5,1
6578,55,2,0
13036,100,3,1
18834,54,4,1
16153,28,3,1
18705,5,4,1
10956,10,5,1
10198,81,7,1
2490,92,1,1
19363,71,1,0
8543,35,2,1
10038,83,3,1
9311,52,1,1
10288,89,4,0
16735,75,1,0
15480,8,1,1
5823,54,3,1
19684,97,1,1
18153,12,2,1
591,61,1,1
13708,53,5,1
19509,78,2,1
4355,84,1,1
11660,57,6,1
2066,60,4,1
18734,90,4,0
6926,66,2,0
7093,20,5,1
19717,69,6,1
3041,62,3,1
3892,62,2,0
1803,11,1,1
2732,41,4,1
661,77,3,0
16550,12,1,0
7293,78,4,0
18212,51,4,1
4653,100,1,1
7090,13,4,1
1165,47,1,0
10371,21,5,0
16745,42,6,1
7404,29,6,1
13433,93,2,0
4396,99,2,0
1907,69,1,1
5044,64,4,1
13472,3,1,1
16991,56,3,1
12108,30,4,0
8929,78,2,1
6067,75,1,1
10811,54,4,0
6164,64,1,0
15777,50,2,0
10335,58,3,1
5701,28,4,0
18961,86,1,1
14660,27,1,0
13942,5,3,1
18987,44,3,0
1849,10,4,1
14310,24,6,0
16774,97,2,1
2676,84,3,1
10395,96,1,1
3247,14,6,0
13610,99,2,0
17237,31,4,1
1650,39,3,1
18288,9,4,0
2753,2,4,1
18575,54,4,0
2795,94,3,0
7,58,3,1
5837,57,2,0
2825,19,6,0
19666,85,5,0
12483,6,2,1
17257,48,2,1
14436,28,2,1
14547,31,1,1
18743,47,6,1
6779,45,2,0
7921,33,2,1
6661,95,3,1
11585,34,4,0
19022,16,6,1
10436,48,1,0
15049,18,2,1
19762,42,3,0
18,8,1,1
17226,66,1,1
19019,100,6,1
14917,73,1,1
2402,78,2,1
19464,55,1,1
17341,71,6,0
1235,26,3,1
9321,54,3,1
10936,81,4,1
2319,31,4,0
2030,35,1,1
2444,14,4,0
6218,9,6,1
9938,48,1,1
19265,74,4,1
683,85,2,0
13327,22,1,0
19910,51,1,1
5343,79,5,0
4763,7,3,0
18686,46,4,0
214,24,2,1
9763,95,2,1
8434,77,1,1
5598,4,4,1
16469,35,5,1
16609,17,4,1
17758,72,5,1
11543,97,1,0
16785,1,1,1
7238,23,3,1
7789,53,5,1
19593,21,2,1
1108,83,1,1
809,68,1,1
7178,71,3,1
14785,77,3,0
2843,75,3,1
18851,59,1,0
17702,47,4,0
7402,32,3,0
16771,35,2,0
11128,28,1,1
16911,31,3,1
15738,24,1,0
13879,27,3,1
17079,44,1,1
12695,9,3,1
15393,27,2,0
8034,37,1,1
9710,7,5,1
11485,99,3,1
19474,35,2,0
11193,100,1,1
3999,20,1,1
4186,72,1,0
16028,49,3,1
3383,84,5,0
6244,64,3,1
19761,52,3,1
15423,79,5,0
647,22,8,0
13697,63,2,1
8615,34,4,1
13315,67,5,0
6548,23,1,1
6066,91,4,1
4798,16,8,1
8589,80,1,1
14502,75,1,0
8300,22,5,0
18286,24,3,1
8924,34,3,0
2169,90,4,1
18223,65,1,1
13731,9,5,1
18547,59,2,1
16857,63,4,1
14271,45,5,1
8117,76,1,1
17790,53,3,1
5067,50,3,1
12729,4,4,1
2516,19,6,1
7244,66,3,1
15989,85,1,1
14470,66,3,0
7639,61,3,1
5814,18,1,0
9219,12,3,1
11239,1,1,0
7585,73,2,1
8822,7,2,1
960,44,2,1
709,70,2,0
11872,36,8,0
19026,53,3,1
9656,24,5,1
19653,38,1,1
7454,48,1,0
4255,91,4,1
3517,86,2,1
8523,77,5,0
5641,84,2,1
7326,24,1,0
3507,91,3,0
4794,22,1,1
12926,17,1,1
7874,100,3,0
18698,39,5,1
13183,98,1,1
19894,2,4,1
6463,88,3,1
10043,29,1,0
2111,90,4,1
6686,19,1,1
4149,5,4,0
11122,64,4,1
4392,50,3,0
1249,22,2,1
15903,97,5,1
9100,87,2,1
13607,39,5,0
6217,28,6,1
506,43,5,1
7389,68,3,1
14258,80,5,1
13126,48,6,0
16596,86,2,0
3170,18,1,0
11697,56,5,1
11325,98,5,0
6769,67,6,1
10441,83,1,1
4250,11,3,1
10684,14,2,1
11099,41,2,1
15142,77,4,0
16676,10,4,1
8075,10,6,1
2202,55,1,1
9432,77,3,1
5464,90,4,1
18611,91,2,1
19084,66,5,0
4012,52,3,1
18735,5,6,1
6411,24,1,1
2818,2,1,1
2996,82,7,1
8964,53,6,1
12600,28,2,1
2701,52,6,1
13760,30,5,0
9453,18,1,0
10498,21,2,0
18798,94,3,0
5128,83,2,1
9447,50,3,1
6051,78,2,0
2524,98,1,0
12900,25,6,0
12078,56,1,0
18115,82,7,1
8914,47,1,0
2118,44,3,1
4385,97,2,1
5112,97,1,1
5380,41,6,1
6879,90,4,1
5446,44,4,1
8745,43,4,1
12172,90,1,1
409,27,6,1
16689,96,1,0
14244,79,3,1
17196,56,3,1
6689,85,1,1
10628,97,3,1
7520,42,4,1
9788,8,4,0
4119,54,1,0
4517,27,1,1
4570,37,3,1
18344,10,4,1
4256,91,4,1
7645,88,1,0
3141,64,1,0
9641,88,5,0
5672,9,2,1
11464,79,1,0
12990,52,4,0
16518,36,8,1
6695,24,1,1
1006,17,5,0
3959,91,2,0
19476,13,1,1
17353,35,2,1
19161,75,4,1
11351,17,1,0
19263,19,4,1
18301,7,4,1
12966,45,5,1
19482,20,1,0
6839,26,4,1
13513,78,3,1
19828,97,5,0
8630,6,1,1
16807,38,2,0
17777,18,4,0
16252,65,4,0
9769,30,5,1
5170,69,2,0
8644,74,5,0
18025,52,5,1
10917,99,9,1
14519,12,1,1
7306,13,5,1
2206,80,4,1
13914,100,6,1
1377,97,4,1
1398,83,3,0
19318,45,1,1
5820,29,3,1
11597,70,3,0
16050,46,4,0
1168,50,5,0
16382,72,3,1
9827,53,3,1
13977,58,4,0
2083,51,5,1
3430,4,1,1
15797,64,5,1
9783,5,2,1
16627,48,3,1
7534,36,4,1
17711,76,1,0
14517,84,5,1
8765,46,5,0
7843,83,3,1
13612,19,2,1
16695,64,1,1
1100,17,4,0
14936,87,3,1
3983,28,2,0
11341,63,2,1
12295,90,4,1
5851,94,8,1
17331,26,3,0
9077,71,2,1
951,93,4,1
2388,72,1,0
7120,81,3,1
19245,93,3,0
19506,16,5,1
19300,55,3,1
3670,30,2,1
1187,49,1,0
10948,55,3,1
8342,43,4,1
10603,5,4,0
10996,94,5,0
8631,8,3,0
52,17,1,1
3859,93,4,1
12528,66,1,0
13040,50,1,1
8042,2,4,1
14954,17,2,0
19068,24,5,1
14305,97,1,1
1296,3,1,0
9286,77,1,0
10569,20,2,1
16474,3,2,0
14565,37,6,0
5273,47,3,0
9470,6,5,1
7654,95,7,1
4111,54,3,1
6441,76,3,0
14212,36,2,1
5237,94,4,0
19764,99,1,1
6680,92,1,0
5684,14,2,1
11923,88,2,1
13698,23,4,1
10602,87,2,1
2440,52,5,0
7910,12,3,0
1600,30,4,1
10203,27,4,1
19328,1,3,0
10127,59,1,1
26,50,1,1
5583,92,2,1
5916,76,5,1
9779,72,2,0
15550,2,4,1
8534,47,1,1
5800,26,4,1
17475,33,1,1
1052,68,4,1
3830,43,4,1
2578,70,5,1
809,26,2,1
19572,27,4,1
3946,99,5,1
14866,87,1,1
11363,28,2,0
14042,87,6,1
14896,88,4,1
13097,65,5,0
8482,35,2,1
14351,30,5,0
15633,52,6,0
12367,30,3,0
2957,40,6,1
6748,72,1,0
15856,82,3,0
6617,36,3,0
19317,92,2,1
17962,98,5,1
17143,40,2,1
3711,6,4,1
502,64,4,1
4996,50,1,0
5874,44,2,1
4089,25,8,0
19342,73,5,1
18710,16,4,1
5725,61,1,0
15287,84,1,1
6839,68,1,1
989,60,4,0
1661,9,3,1
9280,47,1,1
11963,35,4,0
13450,88,2,1
17222,42,1,0
8046,67,2,1
10594,36,7,0
19938,92,2,1
6023,62,3,1
9428,40,1,0
3380,74,6,1
6902,18,2,1
3559,53,3,0
14314,60,2,1
5210,72,5,0
9840,8,2,0
11814,96,6,1
5823,36,3,0
15688,38,1,1
18556,27,3,1
6940,12,1,1
5660,58,7,1
5474,38,1,1
6872,91,6,1
10435,61,1,0
18925,1,5,1
10195,55,1,1
395,38,1,1
7995,57,1,0
8658,27,4,0
15627,51,3,1
19403,6,3,1
9222,24,2,1
17833,57,2,0
11061,98,2,1
12482,77,2,1
19958,59,3,1
5267,28,1,1
14586,98,1,0
19903,85,1,1
14091,60,3,1
2816,45,8,1
15647,26,3,0
10667,27,3,1
6178,2,1,1
2959,44,1,1
11543,99,4,1
7877,18,2,1
7441,10,4,0
6944,76,1,1
18404,99,3,0
4826,36,3,1
1875,11,1,1
10432,95,6,1
1039,83,1,1
4332,71,4,1
17595,23,5,1
609,11,5,1
18427,40,3,1
18360,90,2,0
13691,18,1,1
17203,97,4,0
17411,14,3,1
5789,91,5,1
11100,96,4,0
732,84,5,1
9472,22,5,0
9686,69,1,0
9231,60,3,0
18293,71,1,1
3442,56,1,1
15379,10,3,1
10179,51,1,1
10508,25,7,1
456,40,1,1
18899,31,5,1
18691,15,5,1
2878,88,2,1
11575,68,2,0
4222,92,4,0
7589,40,1,1
18533,21,5,0
19564,14,5,0
5415,77,4,1
10,66,5,1
7071,32,1,1
13860,75,4,1
6782,75,2,1
7064,82,3,1
1817,57,4,0
3329,52,5,1
12311,70,4,1
104,33,1,0
2641,32,1,1
499,52,6,1
19963,30,8,1
6119,8,3,1
18043,35,4,1
14988,81,1,1
2907,9,3,1
15080,2,4,0
9333,89,1,0
7650,86,3,0
19579,34,1,0
10304,36,2,1
10170,91,6,0
15022,95,4,0
10148,27,3,1
7072,65,4,1
4793,96,2,1
14309,94,1,1
13421,87,3,1
12514,88,3,0
2684,37,3,1
9247,52,1,1
4644,14,4,0
1118,13,4,0
19486,38,3,1
12597,64,3,1
8090,26,1,0
17114,86,6,1
7591,51,1,1
14558,8,1,1
14131,81,5,1
14293,11,5,1
5404,62,1,1
2461,69,2,1
14817,10,2,1
981,3,4,0
19771,97,4,1
17330,35,1,1
18570,29,4,1
6496,59,6,1
12449,66,1,1
1441,47,1,1
3217,53,3,1
9997,21,4,0
18838,91,4,1
6243,56,4,1
12833,75,4,0
19526,29,4,1
9633,42,3,1
10148,14,6,1
18442,30,1,1
18790,37,2,0
12442,41,1,1
3582,68,1,1
4016,57,3,1
6023,51,2,1
10609,4,6,1
1350,78,2,1
6750,51,6,0
14536,19,3,0
6745,42,4,1
16343,76,6,1
4268,53,4,1
4371,68,1,1
17126,31,5,1
13458,14,3,1
18430,27,3,0
19127,2,5,1
14321,36,5,1
13385,28,2,0
7071,79,3,1
13481,5,2,1
13703,59,4,1
1282,10,5,1
1287,29,1,1
7038,19,1,1
5058,74,2,1
4999,78,1,1
17841,72,1,1
13592,72,1,1
7744,84,6,1
13849,57,4,1
15809,42,4,1
16101,23,1,1
19715,3,4,1
13904,9,3,1
5699,72,3,1
15615,57,2,1
14459,15,5,1
15770,16,1,1
18528,32,2,1
9808,62,1,1
15712,3,1,1
19234,4,3,1
19738,12,1,1
16442,59,2,0
9468,16,4,0
10220,39,4,0
10067,25,1,1
900,38,7,0
1096,15,3,1
2616,81,1,1
1196,43,4,1
12237,19,3,0
10502,72,6,1
5776,9,1,0
8376,64,3,1
3090,2,4,0
19640,26,3,1
13420,18,5,0
19042,87,5,0
9184,8,1,0
2256,78,1,1
11037,73,2,1
1996,42,2,1
6484,63,2,1
12740,72,5,1
17400,32,3,1
460,55,2,1
7790,73,3,1
11712,96,3,0
13418,58,1,0
16932,69,2,0
9327,4,1,1
1021,25,6,1
11306,44,5,0
18027,15,7,0
515,9,4,1
16151,15,4,1
7426,47,2,1
15014,89,3,1
2599,21,4,0
6881,25,3,1
7509,51,6,1
2233,77,2,0
2119,72,2,1
9133,70,6,1
13273,58,4,1
13629,49,7,0
15114,58,2,1
14910,53,2,0
7032,65,3,0
2928,8,3,0
13607,13,3,0
7191,41,1,0
6532,16,2,0
13678,18,5,1
13785,53,9,1
2605,92,4,0
5348,86,4,1
9346,7,2,1
14945,60,2,0
17922,80,8,1
11304,49,5,1
11953,77,8,0
7655,56,1,1
10034,69,2,1
15020,82,2,1
5757,78,2,1
12205,37,2,1
1664,58,3,0
4759,3,3,0
12128,100,1,1
3059,70,5,0
154,21,2,0
12802,85,2,1
14930,92,3,1
2097,94,2,0
13474,39,1,0
2558,75,2,1
7317,92,5,1
9035,37,2,1
14141,95,5,1
3113,55,1,0
9578,11,5,1
4424,65,7,1
12749,7,3,0
11552,16,2,0
14556,15,3,0
8961,43,5,0
14108,79,7,0
2395,33,4,0
7805,23,3,0
19814,12,3,0
18457,39,3,1
7697,91,2,0
14653,47,3,0
7481,85,1,0
13749,96,2,0
4191,66,2,0
8185,88,5,1
9947,89,5,1
10021,78,4,1
9495,100,3,1
19917,83,3,0
430,41,2,1
15630,54,2,1
18375,19,6,1
15430,4,6,1
12582,61,1,1
14250,75,1,0
18450,57,1,1
12908,76,2,1
105,4,5,0
3612,10,1,1
18967,90,2,1
9734,39,3,1
6730,67,1,0
10173,34,4,0
12705,35,2,1
2893,21,1,0
155,66,1,1
18096,40,1,1
6385,83,3,1
5472,52,1,1
14933,14,1,0
18155,85,5,1
10031,33,2,1
4208,30,1,0
11269,3,4,1
3596,43,1,0
947,24,1,0
16340,4,2,1
18202,76,3,0
14402,35,1,0
14333,39,6,1
6371,73,6,1
2178,89,1,1
18409,78,5,1
17211,98,4,0
12390,21,6,1
26,43,1,0
13392,46,1,1
17193,88,3,1
4132,68,1,1
18814,89,1,1
9908,76,2,0
13604,73,5,1
13625,12,2,1
15692,44,1,0
15516,84,3,0
10972,34,2,1
4771,100,1,0
1278,55,4,0
9636,51,7,0
6686,12,5,0
11025,24,2,1
6680,60,2,0
15789,49,2,1
5865,35,5,1
13653,83,1,0
18885,44,6,1
17459,99,5,1
8163,17,1,1
9199,15,4,1
15649,55,4,1
8628,77,1,1
11382,86,2,1
12511,35,2,1
19831,15,3,1
8732,84,1,0
19542,75,2,1
47,20,1,0
1465,32,3,1
18913,88,6,1
4612,33,1,1
7703,46,2,1
11259,82,5,1
8702,46,3,1
10352,10,6,0
11747,74,4,0
3781,86,3,1
8394,11,1,1
19783,78,3,1
6097,30,4,1
15636,51,3,0
10643,86,1,1
6184,4,3,1
19576,73,6,1
16123,93,4,0
11939,22,4,0
13488,26,2,1
14867,47,2,1
13104,10,1,1
10076,100,3,1
9579,7,1,0
5820,26,6,0
12953,65,2,0
1161,29,1,1
9961,82,1,1
10745,27,5,1
7274,77,1,1
9259,45,6,1
15773,59,6,1
377,93,1,0
7733,89,4,1
14806,35,2,1
1864,33,3,0
18430,57,2,1
5352,90,3,1
15995,70,4,1
5530,81,3,1
15361,48,2,1
17530,1,3,0
8486,15,6,1
19038,15,7,1
6569,56,1,1
8418,5,1,1
12190,89,4,1
18491,19,3,1
1501,5,4,1
11317,84,5,1
10317,66,1,1
19499,15,2,0
5372,12,1,0
11888,47,3,0
17981,34,4,1
18314,29,2,1
15906,95,4,0
16400,54,2,0
348,37,5,0
825,66,5,1
7241,77,5,1
15500,61,3,0
12974,73,1,1
2907,55,4,1
2258,2,2,1
1045,10,2,1
17293,60,1,1
9100,17,5,0
11374,31,2,1
860,97,2,1
19979,96,6,0
16909,49,5,1
13979,35,3,0
4527,50,1,0
10807,75,3,0
4924,10,3,1
16874,71,1,1
515,25,3,0
17943,48,2,0
11174,91,1,1
1032,79,5,0
5280,37,5,1
5220,32,4,0
2709,88,2,1
11655,58,2,0
1141,75,3,0
2541,67,2,0
3389,34,5,1
19315,98,1,1
3076,94,5,1
4993,72,3,0
15452,14,5,1
5155,83,4,0
15005,67,4,0
3188,82,2,0
3173,18,1,1
18663,58,2,1
19062,55,6,0
5205,21,3,1
19040,27,1,1
18411,49,2,0
854,99,4,1
19058,50,2,0
9411,51,2,1
215,57,2,1
2393,4,1,1
4329,57,3,0
16683,45,3,0
428,9,3,0
19102,51,3,0
3329,6,5,0
1973,18,3,1
1578,85,2,1
18014,48,3,0
17273,70,2,1
17179,13,4,1
4796,6,2,0
3646,42,4,1
5973,95,2,1
3695,64,4,1
3867,1,1,1
6250,24,5,1
3483,99,2,1
13059,69,2,0
15503,59,1,1
1100,25,3,0
3019,66,5,1
18563,45,5,1
18283,52,2,1
15496,83,3,0
7146,54,1,1
14623,76,4,1
18273,8,3,0
6420,39,4,1
8182,25,5,1
1474,28,4,1
4037,80,5,1
14337,44,3,1
16674,56,1,0
17636,58,2,1
15720,96,6,1
5855,68,1,0
13771,33,4,1
6017,67,4,1
8286,6,7,1
13827,16,1,1
10804,10,4,1
9726,22,4,0
14893,61,2,0
15364,63,1,0
17457,61,1,0
4815,49,2,1
12161,4,5,1
6420,43,5,1
980,71,1,1
16975,25,1,1
16267,81,5,0
11737,90,1,1
12972,10,6,1
15778,93,3,1
15323,34,2,1
7018,90,3,1
18774,23,2,1
6875,12,1,1
2357,73,5,1
16201,41,6,1
8918,79,6,1
9599,13,4,1
16961,82,5,1
15787,84,4,1
2063,65,1,0
16086,3,2,1
17716,24,1,0
3904,36,2,1
18788,2,1,1
368,3,1,1
15343,2,1,0
6993,57,3,0
3291,30,4,1
3044,50,6,1
15411,62,4,0
6709,67,3,0
251,49,1,1
9128,18,4,1
4908,54,6,1
17305,22,8,1
7378,51,6,0
14620,82,6,0
15886,13,1,1
16980,35,6,1
17121,78,4,1
2323,59,5,1
17981,3,1,1
76,73,2,1
13545,34,4,1
12446,91,3,1
8704,66,2,1
10080,43,4,0
2011,73,4,1
1375,50,4,0
18454,72,3,0
7315,33,2,1
14238,89,5,1
13513,92,1,0
6626,81,5,1
18071,63,3,1
17326,17,4,1
18751,22,5,1
5215,8,1,1
4808,81,4,0
18111,92,1,1
19493,89,1,0
13671,54,5,1
7255,62,3,1
14214,75,1,1
6034,12,3,1
15466,99,8,0
9600,4,1,1
2379,81,3,1
18179,55,1,0
7282,16,1,0
4714,73,2,0
18375,51,5,1
11723,57,1,1
9825,66,5,0
2272,10,5,0
11903,52,1,1
14209,64,4,1
11357,37,6,0
19561,32,1,1
12484,76,1,1
2418,42,4,1
3030,12,3,0
9235,50,1,1
13200,77,6,0
7675,94,1,0
11998,42,2,0
2657,74,5,1
5050,16,2,1
4882,2,1,1
615,86,3,1
4980,69,6,1
16903,15,2,0
12906,44,1,1
7484,14,3,1
19600,78,1,0
18336,74,4,1
2624,75,1,0
1574,58,3,0
7745,12,1,1
12000,44,7,0
11965,2,3,1
4931,76,2,0
18760,81,5,1
5680,21,2,1
1123,99,7,1
18632,1,1,0
1962,75,4,1
6128,1,2,1
14639,64,2,1
8842,98,2,0
9084,78,4,1
12220,17,5,0
10011,7,5,0
4942,100,7,1
7835,2,3,1
10039,90,4,1
10604,43,4,0
17308,69,3,0
3598,51,2,1
2063,15,10,0
11411,3,5,1
15120,87,5,1
9940,12,1,1
16184,69,2,1
19543,15,4,0
7568,91,2,1
5430,11,1,0
320,81,1,1
3246,9,4,1
5799,81,3,1
8884,13,3,0
19554,71,1,1
5178,47,3,1
15552,37,6,0
5069,75,4,0
10782,66,3,1
1443,97,7,0
4392,6,3,1
7127,91,1,0
16276,63,2,1
16287,22,2,1
16255,72,2,1
14439,63,1,1
7102,17,6,1
19541,28,2,1
12680,18,6,1
18948,2,7,1
943,71,1,1
7091,62,3,1
17308,91,5,1
13699,17,3,1
12441,85,1,1
9924,87,1,1
10531,31,2,1
2059,60,7,1
13890,90,5,0
17147,82,3,1
13931,56,3,1
3201,10,4,0
3192,67,6,0
11002,20,4,1
12481,82,5,1
1474,93,2,0
765,4,5,0
3453,23,1,1
12742,90,5,0
7215,8,3,1
9106,93,3,0
19113,10,5,1
18651,86,3,0
18610,2,5,1
6123,41,6,0
6589,67,1,1
10141,79,3,0
7753,98,3,1
973,26,4,1
129,48,3,1
8590,85,3,1
6377,28,2,1
10009,51,5,1
15693,84,6,1
7515,45,2,1
4203,64,1,0
17723,36,1,1
18787,28,2,1
12647,31,5,1
4873,45,5,1
8322,2,1,1
19013,73,3,1
7529,42,4,0
1163,94,6,1
13815,15,3,1
6876,55,2,0
11066,28,3,1
4395,51,3,1
3726,11,4,1
5942,42,2,0
1913,31,3,0
9366,54,1,0
11417,25,1,1
7321,90,4,1
14356,51,4,1
9143,17,4,1
7794,33,2,0
16642,6,4,1
18141,48,2,1
7419,53,1,1
16052,63,2,1
1904,20,4,0
254,78,7,1
13758,28,2,0
14357,96,5,0
16274,17,1,1
8615,23,1,0
1033,69,5,1
542,21,3,0
10495,77,2,0
2730,44,4,0
18140,39,1,0
4805,67,1,1
19252,35,3,1
10469,73,5,1
5165,78,1,1
162,31,1,1
12109,22,2,1
3634,33,4,0
6369,42,1,1
14102,8,1,1
5474,42,8,1
9018,35,1,0
13107,41,2,1
150,79,1,1
18701,36,1,0
10444,66,2,0
13573,98,5,1
880,18,1,1
18746,84,3,1
1414,6,2,0
17374,94,1,1
12741,59,3,1
15059,32,2,1
3293,12,1,1
14180,55,2,1
7806,34,4,0
13924,40,3,1
9904,46,3,1
14308,57,3,1
9194,38,5,1
9541,42,1,1
10220,69,1,1
12632,76,6,1
1885,90,1,0
1580,19,9,1
5886,91,1,0
16245,53,4,0
1529,77,1,1
16720,25,1,1
3153,59,3,1
5723,40,3,1
19819,18,5,1
6352,42,5,1
8352,3,6,1
18606,77,1,1
2871,61,1,1
4214,15,1,1
6928,39,5,0
19054,97,2,1
11117,75,2,1
12576,70,6,1
10616,33,4,1
5005,23,4,0
4145,39,3,1
4437,27,7,1
1040,40,4,1
16673,59,3,1
11559,52,5,1
3084,25,6,1
3676,49,3,1
704,21,1,1
9110,42,4,1
131,25,3,1
2786,24,1,0
10095,17,1,1
8415,92,1,1
264,97,1,1
14840,27,7,0
11758,85,1,1
18978,21,3,0
18894,12,6,1
1607,54,1,1
