user_id,age,gender,region,occupation,annual_income,debt,credit_score,annual_spending,num_cards,late_payment,financial_accident,total_deposit,total_savings,total_assets
15989,31,0,서울,프리랜서,3770,1254,800,398,3,0,0,337,451,-466
15990,40,1,서울,무직,1749,766,750,359,1,0,0,152,680,66
15991,33,0,인천,중소기업 직원,4192,2077,850,434,2,0,0,368,0,-1709
15992,56,0,경기,은퇴자,2536,1141,750,498,2,0,0,719,1958,1536
15993,36,0,지방 대도시,자영업자,2961,1609,800,473,2,0,0,1368,1110,869
15994,37,0,지방 대도시,자영업자,3078,1659,800,284,4,0,0,534,347,-778
15995,25,0,지방 대도시,은퇴자,1726,777,730,443,1,0,0,2271,1590,3084
15996,30,0,인천,중소기업 직원,4848,2192,850,933,2,0,0,1339,468,-385
15997,57,0,기타 지방,대기업 직원,6168,3677,900,582,4,0,0,1358,781,-1538
15998,37,1,서울,대기업 직원,9038,5112,900,1459,4,0,0,728,1163,-3221
15999,61,1,서울,공무원,7154,4002,850,1405,5,0,0,2717,2295,1010
16000,46,0,인천,대기업 직원,7455,4239,900,1691,4,0,0,1425,853,-1961
16001,36,0,경기,대기업 직원,7675,3366,900,1591,3,0,0,544,1384,-1438
16002,20,0,서울,무직,1254,607,730,211,1,0,0,527,807,727
16003,36,1,기타 지방,자영업자,3765,1971,800,469,3,0,0,301,912,-758
16004,30,0,경기,대기업 직원,7900,3997,900,1114,4,0,0,1184,208,-2605
16005,33,1,지방 대도시,은퇴자,2111,1015,750,254,1,0,0,810,512,307
16006,20,0,지방 대도시,중소기업 직원,3153,1874,830,461,2,0,0,602,1596,324
16007,41,1,지방 대도시,중소기업 직원,3186,1217,750,653,3,0,1,1376,534,693
16008,29,1,서울,공무원,6768,3469,880,1404,3,0,0,1797,1893,221
16009,45,1,지방 대도시,대기업 직원,5548,2206,900,501,2,0,0,1955,1624,1373
16010,55,0,인천,자영업자,4648,2741,800,459,4,0,0,1651,603,-487
16011,77,1,인천,공무원,4767,1660,850,908,3,0,0,905,1306,551
16012,29,1,서울,은퇴자,2727,906,730,325,1,0,0,885,536,515
16013,27,1,서울,자영업자,5150,1838,780,1275,4,0,0,1301,1239,702
16014,54,0,경기,대기업 직원,8790,3463,900,1862,4,0,0,1077,752,-1634
16015,21,1,기타 지방,중소기업 직원,2915,1140,830,472,2,0,0,1406,1533,1799
16016,57,1,서울,대기업 직원,9190,5007,900,1894,3,0,0,1470,1567,-1970
16017,44,1,경기,중소기업 직원,4208,2303,850,935,4,0,0,1159,150,-994
16018,41,0,경기,자영업자,4726,1820,800,963,4,0,0,432,277,-1111
16019,46,1,경기,공무원,5692,2068,900,653,4,0,0,1851,2386,2169
16020,40,1,서울,자영업자,5744,3388,800,807,2,0,0,309,614,-2465
16021,47,0,인천,프리랜서,2580,1304,800,456,1,0,0,307,0,-997
16022,25,0,인천,공무원,6025,2900,880,607,4,0,0,1080,1579,-241
16023,24,1,지방 대도시,공무원,4133,1341,880,895,3,0,0,646,1109,414
16024,77,1,기타 지방,은퇴자,1762,1053,700,249,2,0,0,713,788,448
16025,51,1,경기,공무원,5024,1895,900,765,3,0,0,2079,2650,2834
16026,49,0,경기,대기업 직원,6564,3875,900,1270,4,0,0,913,272,-2690
16027,56,0,지방 대도시,은퇴자,1456,724,750,224,1,0,0,870,342,488
16028,55,1,경기,중소기업 직원,4350,2280,850,592,4,0,0,1783,1295,798
16029,29,1,서울,공무원,5702,3124,880,991,2,0,0,1758,1055,-311
16030,59,0,기타 지방,은퇴자,1953,1066,750,393,2,0,0,325,394,-347
16031,67,0,인천,자영업자,3966,1953,750,725,3,0,0,450,150,-1353
16032,28,1,인천,은퇴자,1743,719,730,261,2,0,0,1333,770,1384
16033,53,0,기타 지방,은퇴자,1416,732,700,308,1,1,0,676,719,663
16034,39,1,서울,무직,1405,658,750,168,1,0,0,274,138,-246
16035,48,0,서울,대기업 직원,8383,4384,900,1503,5,0,0,560,1152,-2672
16036,22,1,서울,은퇴자,2640,1529,730,338,1,0,0,1059,43,-427
16037,49,1,경기,은퇴자,2151,799,750,184,1,0,0,1251,521,973
16038,36,1,서울,자영업자,5326,1769,800,530,4,0,0,945,1196,372
16039,48,1,인천,은퇴자,1935,1011,750,206,1,0,0,788,531,308
16040,49,0,경기,중소기업 직원,4237,2055,850,367,3,0,0,643,544,-868
16041,34,0,지방 대도시,은퇴자,2041,833,750,292,1,0,0,309,282,-242
16042,55,1,서울,은퇴자,2209,672,750,183,1,0,0,1933,1748,3009
16043,39,0,지방 대도시,공무원,4910,2347,900,473,2,0,0,917,248,-1182
16044,65,1,기타 지방,자영업자,2846,1019,750,230,2,0,0,1308,1152,1441
16045,56,0,기타 지방,자영업자,3226,1583,800,528,4,0,0,645,638,-300
16046,68,0,서울,자영업자,5007,2714,750,371,4,0,0,1450,552,-712
16047,43,1,인천,프리랜서,2786,842,800,374,2,0,0,841,979,978
16048,33,0,인천,무직,1363,609,750,218,2,0,0,753,994,1138
16049,70,0,서울,대기업 직원,9543,3458,850,1123,5,0,0,258,352,-2848
16050,66,1,기타 지방,대기업 직원,5951,2349,850,1065,4,0,0,1814,889,354
16051,21,0,지방 대도시,공무원,4628,1658,880,471,4,0,0,711,377,-570
16052,64,1,서울,자영업자,4282,1679,750,508,4,0,0,863,978,162
16053,36,0,경기,자영업자,5431,2788,800,495,3,0,0,462,499,-1827
16054,55,0,기타 지방,은퇴자,1423,431,750,167,2,0,0,2023,1255,2847
16055,28,1,기타 지방,대기업 직원,5680,2332,880,1009,2,0,0,1028,1244,-60
16056,40,1,경기,공무원,5813,2017,900,1001,3,0,0,920,0,-1097
16057,56,0,인천,은퇴자,2551,1020,750,596,1,0,0,789,217,-14
16058,29,1,지방 대도시,대기업 직원,6281,2877,880,1217,3,0,0,1021,1554,-302
16059,42,1,기타 지방,은퇴자,1502,757,750,312,1,0,0,776,541,560
16060,57,1,지방 대도시,무직,917,485,750,136,2,0,0,1125,1584,2224
16061,39,1,기타 지방,무직,939,531,750,127,1,0,0,0,68,-463
16062,49,0,기타 지방,무직,832,413,750,197,2,0,0,794,168,549
16063,36,1,기타 지방,은퇴자,1535,865,750,203,1,0,0,1452,980,1567
16064,54,0,지방 대도시,대기업 직원,5022,1975,900,1045,2,0,0,1408,1187,620
16065,40,0,지방 대도시,중소기업 직원,3697,1803,850,536,2,0,0,0,597,-1206
16066,37,1,경기,자영업자,4328,2226,800,761,2,0,0,1275,1459,508
16067,29,1,서울,자영업자,5019,2773,780,508,3,0,0,932,461,-1380
16068,39,0,서울,중소기업 직원,5932,2310,850,1211,2,0,0,1445,1831,966
16069,22,0,인천,은퇴자,2481,1166,730,538,2,0,0,551,737,122
16070,20,0,인천,자영업자,3173,1386,780,399,2,0,0,1246,832,692
16071,58,0,경기,중소기업 직원,5142,2885,850,1121,2,0,0,473,1291,-1121
16072,48,0,지방 대도시,공무원,5204,2078,900,532,2,0,0,901,1525,348
16073,31,1,서울,중소기업 직원,4584,2239,850,812,4,0,0,369,0,-1870
16074,23,1,지방 대도시,대기업 직원,5447,2945,880,714,4,0,0,1636,1202,-107
16075,58,1,지방 대도시,무직,1237,699,750,135,1,0,0,1517,932,1750
16076,37,0,경기,자영업자,5087,2356,800,637,2,0,0,274,868,-1214
16077,67,0,경기,은퇴자,2016,1095,700,366,2,0,0,344,491,-260
16078,29,0,경기,은퇴자,1818,565,730,188,2,0,0,1593,1569,2597
16079,43,0,기타 지방,중소기업 직원,3344,1706,850,752,4,0,0,1150,691,135
16080,32,0,서울,은퇴자,2026,1190,750,196,1,0,0,90,312,-788
16081,38,0,서울,공무원,5826,2078,900,986,2,0,0,1105,794,-179
16082,37,0,경기,대기업 직원,7283,3681,900,1262,5,0,0,1703,1111,-867
16083,48,0,기타 지방,중소기업 직원,2844,977,850,506,2,0,0,88,356,-533
16084,40,1,경기,자영업자,4412,2000,800,570,2,0,0,1019,832,-149
16085,46,0,인천,무직,1472,508,750,228,2,0,0,1015,899,1406
16086,39,0,인천,자영업자,3699,1236,800,627,2,0,0,999,1022,785
16087,52,1,서울,대기업 직원,6782,3981,900,1374,4,0,0,1031,1295,-1655
16088,30,1,경기,공무원,6318,3736,900,697,4,0,0,1432,775,-1529
16089,33,1,인천,프리랜서,2798,1671,800,382,1,0,0,440,1795,564
16090,51,0,경기,대기업 직원,8573,3335,900,786,4,0,0,1464,861,-1010
16091,24,1,서울,공무원,6037,2215,880,955,5,0,0,1176,1374,335
16092,34,0,인천,자영업자,4343,1858,800,735,3,0,0,964,293,-601
16093,68,0,경기,무직,1232,583,700,151,1,0,0,1236,713,1366
16094,40,1,경기,프리랜서,2414,727,800,465,2,0,0,1575,406,1254
16095,74,1,경기,자영업자,4151,1558,750,861,4,0,0,1071,958,471
16096,47,1,서울,자영업자,4773,1759,800,748,2,0,0,994,68,-697
16097,25,0,경기,대기업 직원,6304,2023,880,1304,5,0,0,1061,1679,717
16098,50,1,지방 대도시,프리랜서,2025,679,750,214,1,1,0,1589,730,1640
16099,76,0,지방 대도시,자영업자,2756,1545,700,332,1,1,0,1628,2063,2146
16100,39,1,서울,공무원,6092,2603,900,1235,4,0,0,1446,1606,449
16101,60,1,인천,자영업자,5173,2653,750,846,4,0,0,762,335,-1556
16102,52,1,인천,프리랜서,3949,1341,800,646,2,0,0,487,796,-58
16103,47,1,인천,공무원,6276,1903,900,783,3,0,0,1991,600,688
16104,46,1,기타 지방,자영업자,3264,1883,800,425,4,0,0,1686,1672,1475
16105,32,1,서울,대기업 직원,7425,3174,900,951,4,0,0,447,622,-2105
16106,62,1,지방 대도시,은퇴자,1768,814,700,238,1,0,0,1348,1082,1616
16107,58,0,인천,중소기업 직원,4806,2876,850,779,4,0,0,1796,1183,103
16108,69,0,경기,무직,1267,521,700,167,1,0,0,499,431,409
16109,40,0,기타 지방,중소기업 직원,3344,1215,850,677,3,0,0,1092,197,74
16110,48,1,경기,자영업자,4813,1690,800,968,4,0,0,1905,1466,1681
16111,21,1,서울,대기업 직원,8355,3933,880,1487,3,0,0,0,470,-3463
16112,32,0,인천,자영업자,3646,2154,800,454,4,0,0,1433,385,-336
16113,28,1,기타 지방,무직,1190,561,680,197,1,1,0,1680,138,1257
16114,78,1,기타 지방,프리랜서,2128,933,650,311,1,0,1,184,425,-324
16115,40,1,지방 대도시,무직,1119,523,750,124,1,0,0,575,1053,1105
16116,59,0,지방 대도시,무직,1009,433,750,169,1,0,0,3298,2052,4917
16117,57,0,지방 대도시,무직,1275,456,750,183,2,0,0,442,600,586
16118,71,1,기타 지방,공무원,4789,2533,850,465,3,0,0,965,362,-1206
16119,25,0,지방 대도시,공무원,5242,2420,880,743,4,0,0,136,213,-2071
16120,49,1,지방 대도시,프리랜서,3049,1237,800,346,4,0,0,1513,2110,2386
16121,57,1,서울,무직,1453,625,750,254,2,0,0,762,1181,1318
16122,50,0,경기,은퇴자,2290,946,750,338,2,0,0,986,361,401
16123,45,0,경기,중소기업 직원,4681,1578,850,816,2,0,0,658,15,-905
16124,58,0,지방 대도시,대기업 직원,6206,2969,900,703,3,0,0,347,804,-1818
16125,33,1,경기,은퇴자,2495,855,750,452,2,0,0,1557,1489,2191
16126,29,1,서울,무직,1615,939,680,157,1,1,0,1548,392,1001
16127,36,0,인천,은퇴자,2518,870,750,502,1,0,0,980,553,663
16128,63,0,지방 대도시,대기업 직원,7159,3473,850,1206,4,0,0,1071,552,-1850
16129,37,0,인천,자영업자,4670,2250,800,421,4,0,0,959,732,-559
16130,46,0,지방 대도시,대기업 직원,6259,3399,900,825,3,0,0,533,453,-2413
16131,59,0,경기,은퇴자,1892,720,750,359,2,0,0,1078,701,1059
16132,32,0,인천,은퇴자,1701,814,750,140,2,0,0,830,301,317
16133,62,0,지방 대도시,중소기업 직원,3547,1676,800,279,4,0,0,1199,1020,543
16134,56,1,경기,은퇴자,1751,790,750,353,1,0,0,1298,1102,1610
16135,44,0,기타 지방,무직,952,467,700,226,1,1,0,673,288,494
16136,43,0,인천,은퇴자,2280,730,750,518,2,0,0,2084,1112,2466
16137,37,1,인천,대기업 직원,7388,2672,900,737,3,0,0,1371,1386,85
16138,48,0,지방 대도시,공무원,4793,2150,900,956,2,0,0,750,559,-841
16139,30,1,인천,은퇴자,2605,1431,750,570,2,0,0,846,1148,563
16140,45,0,서울,은퇴자,1924,1027,750,197,1,0,0,1240,1330,1543
16141,26,0,경기,은퇴자,2579,956,730,417,1,0,0,1081,740,865
16142,53,1,인천,공무원,5158,1982,900,605,4,0,0,749,699,-534
16143,25,1,서울,공무원,6744,2082,880,1115,3,0,0,1061,889,-132
16144,28,1,서울,프리랜서,2782,1385,780,565,2,0,0,0,28,-1357
16145,42,1,서울,프리랜서,3471,1835,800,752,3,0,0,1261,1036,462
16146,37,1,경기,은퇴자,2180,1027,750,341,2,0,0,1941,723,1637
16147,68,0,인천,프리랜서,3318,1174,750,255,2,0,0,256,960,42
16148,44,1,경기,자영업자,4027,1681,800,345,3,0,0,812,845,-24
16149,30,1,인천,무직,1200,420,750,194,2,0,0,875,1041,1496
16150,68,1,기타 지방,대기업 직원,6170,3178,850,1133,5,0,0,2094,1787,703
16151,33,0,경기,자영업자,4566,2133,800,666,2,0,0,1147,450,-536
16152,39,0,경기,무직,1552,735,750,213,1,0,0,459,858,582
16153,65,1,지방 대도시,대기업 직원,5464,1833,850,434,2,0,0,1847,1921,1935
16154,36,1,서울,은퇴자,1856,580,750,179,2,0,0,1356,931,1707
16155,42,0,인천,대기업 직원,7117,3222,900,976,4,0,0,319,762,-2141
16156,30,0,지방 대도시,프리랜서,3356,1684,800,772,4,0,0,1140,686,142
16157,31,1,인천,중소기업 직원,3854,1613,850,527,2,0,0,1684,1510,1581
16158,48,1,지방 대도시,중소기업 직원,3219,1546,850,261,3,0,0,1203,1176,833
16159,34,1,인천,공무원,5434,3163,900,955,2,0,0,370,306,-2487
16160,23,0,기타 지방,프리랜서,2316,1158,780,489,2,0,0,323,273,-562
16161,69,0,지방 대도시,공무원,4387,2534,850,574,2,0,0,1177,859,-498
16162,44,0,경기,중소기업 직원,4956,2436,850,988,4,0,0,1270,760,-406
16163,66,0,인천,프리랜서,3838,1503,750,398,4,0,0,567,676,-260
16164,56,0,인천,공무원,5072,2538,900,1033,4,0,0,1287,529,-722
16165,67,1,인천,무직,1174,369,700,237,1,0,0,1707,892,2230
16166,39,0,지방 대도시,대기업 직원,7185,3414,900,634,5,0,0,1485,2075,146
16167,24,1,서울,자영업자,4488,2550,780,1118,4,0,0,1115,413,-1022
16168,35,1,서울,은퇴자,1870,960,750,442,2,0,0,710,843,593
16169,57,1,기타 지방,은퇴자,1425,614,750,179,2,0,0,793,591,770
16170,33,1,서울,무직,1563,859,750,279,1,0,0,836,301,278
16171,51,0,인천,대기업 직원,6689,2329,900,1017,3,0,0,1869,2098,1638
16172,35,1,기타 지방,중소기업 직원,3644,1611,850,792,2,0,0,1354,887,630
16173,60,0,지방 대도시,프리랜서,3182,1141,750,539,2,0,0,725,1093,677
16174,24,1,경기,무직,1245,724,680,206,1,1,0,1699,1186,2161
16175,39,1,경기,자영업자,5134,1562,800,596,4,0,0,1182,1755,1375
16176,50,1,경기,무직,1136,562,750,172,1,0,0,504,906,848
16177,31,0,기타 지방,공무원,4523,2276,900,698,4,0,0,219,0,-2057
16178,39,0,인천,대기업 직원,5940,2502,900,673,4,0,0,685,282,-1535
16179,49,1,기타 지방,중소기업 직원,3029,1547,850,486,2,0,0,450,359,-738
16180,30,1,지방 대도시,공무원,4770,1795,900,620,2,0,0,819,618,-358
16181,56,1,인천,자영업자,4352,2330,800,700,4,0,0,1331,824,-175
16182,54,0,인천,무직,1522,657,650,270,1,0,1,308,507,158
16183,63,1,기타 지방,무직,948,373,700,137,2,0,0,1765,1020,2412
16184,67,0,경기,무직,1303,626,700,193,2,0,0,1871,1513,2758
16185,36,1,지방 대도시,자영업자,3286,1333,800,427,4,0,0,111,262,-960
16186,56,0,서울,자영업자,5001,2235,800,874,3,0,0,1375,1622,762
16187,25,0,서울,무직,1500,549,730,267,2,0,0,604,749,804
16188,30,1,지방 대도시,중소기업 직원,3656,1707,850,322,3,0,0,892,825,10
16189,27,1,서울,자영업자,5988,2806,780,1289,2,0,0,549,777,-1480
16190,38,0,기타 지방,프리랜서,2418,1087,800,563,2,0,0,1730,1155,1798
16191,40,0,서울,은퇴자,2277,852,750,378,2,0,0,346,241,-265
16192,27,0,서울,자영업자,4845,2744,780,829,3,0,0,1678,830,-236
16193,24,1,지방 대도시,프리랜서,2155,885,780,525,1,0,0,817,279,211
16194,66,0,경기,자영업자,4203,2411,750,508,3,0,0,2140,1213,942
16195,34,1,서울,공무원,6934,3485,900,1202,5,0,0,356,1104,-2025
16196,49,1,서울,중소기업 직원,4297,1606,850,1012,2,0,0,1533,569,496
16197,49,1,서울,대기업 직원,7359,3849,900,939,4,0,0,1945,1421,-483
16198,40,1,인천,공무원,5043,2396,900,630,2,0,0,490,1494,-412
16199,72,0,지방 대도시,프리랜서,3250,1297,750,335,4,0,0,400,271,-626
16200,62,1,경기,공무원,5656,1852,850,579,4,0,0,412,182,-1258
16201,55,0,인천,공무원,5916,2257,900,750,4,0,0,972,1423,138
16202,52,0,지방 대도시,은퇴자,2163,1223,750,377,2,0,0,2133,1579,2489
16203,58,1,서울,은퇴자,2733,918,750,467,1,0,0,1173,1955,2210
16204,26,1,기타 지방,프리랜서,2910,1166,780,539,2,0,0,1103,808,745
16205,46,1,서울,은퇴자,2086,1200,750,334,1,0,0,372,0,-828
16206,32,1,경기,은퇴자,1815,661,750,289,2,0,0,822,1115,1276
16207,49,0,서울,자영업자,5187,2461,800,1093,4,0,0,842,470,-1149
16208,32,1,지방 대도시,무직,986,435,750,198,2,0,0,1395,1844,2804
16209,51,0,서울,은퇴자,2740,1572,750,322,1,0,0,1215,800,443
16210,51,1,인천,무직,1541,653,750,144,1,0,0,297,519,163
16211,21,0,경기,대기업 직원,7527,3757,880,1649,5,0,0,0,0,-3757
16212,40,0,기타 지방,공무원,3733,2166,900,305,2,0,0,1227,972,33
16213,56,1,인천,프리랜서,2614,1313,800,498,1,0,0,2443,1450,2580
16214,43,0,지방 대도시,대기업 직원,6796,3947,900,1039,4,0,0,520,887,-2540
16215,67,0,인천,대기업 직원,7670,4450,850,822,5,0,0,1232,15,-3203
16216,35,1,경기,대기업 직원,8760,4118,900,2081,3,0,0,1300,1469,-1349
16217,29,0,인천,무직,1542,501,680,388,1,1,0,729,903,1131
16218,46,0,지방 대도시,공무원,5307,2496,900,638,3,0,0,870,370,-1256
16219,26,1,지방 대도시,프리랜서,2111,1033,780,470,1,0,0,486,294,-253
16220,39,0,지방 대도시,대기업 직원,6891,2511,900,1256,5,0,0,1447,1514,450
16221,51,0,경기,자영업자,4185,2487,800,644,4,0,0,1373,1359,245
16222,26,0,지방 대도시,공무원,5118,1950,880,1322,4,0,0,632,780,-538
16223,44,0,서울,중소기업 직원,4614,2229,850,599,4,0,0,2088,1699,1558
16224,63,1,경기,중소기업 직원,5124,1931,800,1064,3,0,0,368,961,-602
16225,54,1,인천,자영업자,5133,1871,800,626,2,0,0,948,670,-253
16226,54,1,서울,은퇴자,2624,1282,700,244,1,1,0,1836,1230,1784
16227,36,0,경기,은퇴자,2110,717,750,290,2,0,0,411,0,-306
16228,52,1,경기,프리랜서,4276,1837,800,629,3,0,0,1880,649,692
16229,23,0,기타 지방,중소기업 직원,3900,1813,830,886,2,0,0,1249,965,401
16230,26,0,기타 지방,공무원,3699,1212,880,781,4,0,0,1118,914,820
16231,41,1,서울,공무원,7099,3508,900,1643,5,0,0,1164,362,-1982
16232,78,1,기타 지방,프리랜서,1882,607,750,256,2,0,0,2244,1506,3143
16233,54,1,인천,대기업 직원,7092,3373,900,1132,4,0,0,1688,1764,79
16234,59,1,인천,대기업 직원,6735,2786,800,1590,3,0,1,1888,2371,1473
16235,38,0,지방 대도시,프리랜서,2068,982,800,489,2,0,0,656,430,104
16236,65,1,인천,대기업 직원,6917,2411,850,1217,3,0,0,1004,827,-580
16237,60,1,지방 대도시,공무원,4515,1508,850,765,4,0,0,766,670,-72
16238,40,0,경기,자영업자,4227,1443,800,711,2,0,0,0,412,-1031
16239,45,0,기타 지방,대기업 직원,5363,2637,900,1051,3,0,0,1274,1363,0
16240,21,1,서울,무직,1672,1000,730,322,2,0,0,1939,1358,2297
16241,31,0,지방 대도시,자영업자,3059,1295,800,467,2,0,0,865,273,-157
16242,48,1,경기,프리랜서,3208,1688,800,619,4,0,0,1566,814,692
16243,48,0,지방 대도시,대기업 직원,5355,1890,900,820,4,0,0,1115,991,216
16244,24,0,서울,은퇴자,2311,1171,630,373,2,0,1,470,0,-701
16245,24,0,기타 지방,자영업자,3949,2247,780,1029,4,0,0,1214,271,-762
16246,45,1,서울,대기업 직원,7335,2517,900,1416,5,0,0,226,45,-2246
16247,77,1,인천,은퇴자,1776,1022,700,302,1,0,0,566,878,422
16248,21,1,경기,무직,1512,820,730,230,1,0,0,2027,1152,2359
16249,46,0,기타 지방,공무원,4352,2551,900,707,4,0,0,600,1011,-940
16250,32,1,경기,무직,1196,705,750,157,2,0,0,1564,570,1429
16251,48,0,경기,대기업 직원,8443,2768,900,951,5,0,0,821,1164,-783
16252,71,1,경기,공무원,5957,3263,850,998,3,0,0,611,1309,-1343
16253,61,0,인천,무직,1114,347,700,198,1,0,0,1008,802,1463
16254,49,1,기타 지방,공무원,4448,1434,900,520,2,0,0,691,1533,790
16255,34,1,기타 지방,대기업 직원,4639,2612,900,1012,3,0,0,1158,1790,336
16256,70,0,기타 지방,자영업자,3557,1984,750,736,4,0,0,1597,948,561
16257,59,1,기타 지방,은퇴자,1674,913,750,134,1,0,0,1955,1383,2425
16258,31,0,인천,중소기업 직원,3700,1218,850,380,4,0,0,1863,696,1341
16259,39,0,서울,자영업자,5200,1666,800,1222,4,0,0,549,779,-338
16260,20,0,기타 지방,프리랜서,2232,991,780,303,1,0,0,0,86,-905
16261,64,1,지방 대도시,자영업자,3639,1126,750,772,2,0,0,1130,1546,1550
16262,52,0,서울,프리랜서,2724,1255,800,319,1,0,0,553,353,-349
16263,45,0,지방 대도시,중소기업 직원,3320,1677,850,722,2,0,0,1660,1372,1355
16264,67,0,서울,무직,1335,541,700,141,2,0,0,783,1250,1492
16265,36,0,기타 지방,중소기업 직원,3462,1168,850,558,4,0,0,1534,2015,2381
16266,46,1,지방 대도시,공무원,4251,1850,850,853,3,1,0,808,143,-899
16267,54,0,인천,자영업자,4664,2715,800,558,2,0,0,1766,1252,303
16268,28,0,서울,자영업자,4566,1862,780,427,4,0,0,1060,1196,394
16269,62,0,서울,프리랜서,3747,1975,750,537,2,0,0,1460,1272,757
16270,50,0,서울,무직,1334,788,750,313,1,0,0,1532,1611,2355
16271,53,1,지방 대도시,중소기업 직원,3160,1728,850,392,4,0,0,996,1720,988
16272,38,1,지방 대도시,공무원,4924,1495,900,702,2,0,0,0,115,-1380
16273,23,1,서울,은퇴자,2166,1209,730,321,1,0,0,1232,695,718
16274,32,0,기타 지방,은퇴자,1340,638,750,134,1,0,0,2539,2488,4389
16275,59,0,기타 지방,공무원,4057,1773,900,865,2,0,0,1486,1786,1499
16276,63,0,지방 대도시,자영업자,4003,1901,750,826,3,0,0,1317,1110,526
16277,34,0,지방 대도시,대기업 직원,6244,3653,900,899,5,0,0,115,382,-3156
16278,28,1,기타 지방,프리랜서,3160,1606,780,664,2,0,0,0,462,-1144
16279,60,1,지방 대도시,공무원,5222,1581,850,983,2,0,0,1360,1448,1227
16280,47,1,경기,은퇴자,2222,1114,750,300,1,0,0,355,284,-475
16281,24,1,인천,공무원,4768,2495,780,662,3,0,1,427,878,-1190
16282,39,0,서울,은퇴자,1957,899,700,256,1,1,0,1561,1818,2480
16283,56,0,서울,자영업자,5258,1642,800,934,2,0,0,1725,2059,2142
16284,49,1,지방 대도시,무직,1184,462,750,113,2,0,0,584,733,855
16285,72,0,서울,무직,1316,713,700,210,1,0,0,951,869,1107
16286,30,0,기타 지방,중소기업 직원,3840,1964,850,366,4,0,0,1346,367,-251
16287,75,1,기타 지방,중소기업 직원,3734,1175,800,521,3,0,0,4571,2850,6246
16288,75,1,지방 대도시,대기업 직원,6202,1979,850,1195,5,0,0,1910,926,857
16289,52,1,서울,자영업자,5880,2509,800,651,4,0,0,1677,1531,699
16290,23,0,지방 대도시,프리랜서,2393,1421,780,275,2,0,0,355,757,-309
16291,46,1,서울,은퇴자,2535,976,750,236,1,0,0,1492,1670,2186
16292,24,1,인천,중소기업 직원,3787,1246,830,944,4,0,0,1535,1139,1428
16293,49,1,인천,무직,1160,545,750,203,2,0,0,1125,1689,2269
16294,40,0,인천,프리랜서,3518,1177,800,360,3,0,0,894,455,172
16295,78,0,경기,공무원,6325,2046,850,837,4,0,0,1390,1225,569
16296,42,0,지방 대도시,프리랜서,2412,1366,750,281,2,1,0,2171,1656,2461
16297,40,0,기타 지방,은퇴자,1572,792,750,269,1,0,0,1897,1185,2290
16298,59,0,경기,무직,1553,877,750,245,2,0,0,595,681,399
16299,23,0,지방 대도시,공무원,4448,1578,880,834,2,0,0,1796,873,1091
16300,36,1,기타 지방,중소기업 직원,3433,1678,850,701,4,0,0,430,116,-1132
16301,20,1,지방 대도시,은퇴자,1738,647,630,155,2,0,1,1165,796,1314
16302,46,0,지방 대도시,중소기업 직원,3569,1642,850,826,3,0,0,916,1006,280
16303,69,1,인천,대기업 직원,6103,2065,850,1131,4,0,0,1537,1249,721
16304,30,1,지방 대도시,무직,1107,614,750,205,1,0,0,96,0,-518
16305,29,1,경기,은퇴자,2021,1108,730,490,1,0,0,926,407,225
16306,46,1,서울,프리랜서,2997,1114,800,444,1,0,0,775,539,200
16307,50,1,기타 지방,은퇴자,1283,610,750,110,1,0,0,2400,1563,3353
16308,55,1,기타 지방,프리랜서,1637,551,800,346,2,0,0,906,634,989
16309,40,0,지방 대도시,은퇴자,1368,579,750,260,1,0,0,2627,1472,3520
16310,50,0,기타 지방,무직,842,330,750,138,1,0,0,1853,1308,2831
16311,37,1,경기,중소기업 직원,4847,1651,850,933,4,0,0,309,533,-809
16312,40,0,인천,은퇴자,2374,1294,750,516,2,0,0,1235,1258,1199
16313,30,1,인천,자영업자,4975,2185,800,569,4,0,0,1320,1308,443
16314,39,1,서울,자영업자,5944,2816,800,862,4,0,0,1403,397,-1016
16315,60,0,기타 지방,대기업 직원,4462,2341,850,472,3,0,0,289,469,-1583
16316,28,1,기타 지방,은퇴자,1276,637,730,118,2,0,0,1414,1068,1845
16317,30,1,지방 대도시,은퇴자,1815,559,750,380,1,0,0,742,377,560
16318,50,1,경기,대기업 직원,8384,4535,900,1788,4,0,0,1071,468,-2996
16319,39,1,경기,공무원,5601,2693,900,570,2,0,0,1188,726,-779
16320,46,1,경기,무직,1269,478,750,234,1,0,0,196,929,647
16321,35,1,지방 대도시,중소기업 직원,3964,1277,850,325,4,0,0,501,863,87
16322,22,0,경기,프리랜서,3612,1215,780,917,3,0,0,1247,301,333
16323,41,1,기타 지방,자영업자,3251,1637,800,726,2,0,0,200,761,-676
16324,42,0,기타 지방,은퇴자,1665,992,750,248,2,0,0,868,325,201
16325,26,1,지방 대도시,무직,1195,370,730,213,1,0,0,448,1765,1843
16326,45,1,기타 지방,공무원,4529,1777,900,427,4,0,0,96,342,-1339
16327,52,1,기타 지방,프리랜서,2920,1056,800,430,2,0,0,872,671,487
16328,39,0,서울,대기업 직원,9304,4424,900,2024,4,0,0,207,613,-3604
16329,39,0,인천,대기업 직원,7581,4413,900,1746,4,0,0,754,488,-3171
16330,67,0,서울,은퇴자,1956,849,650,340,2,1,0,684,575,410
16331,46,1,지방 대도시,대기업 직원,5406,2080,900,1294,3,0,0,123,319,-1638
