user_id,loan_id,loan_product_views,loan_applied
6395,90,6,0
5154,74,2,1
19095,1,9,0
7102,38,4,1
19593,36,6,0
12559,10,7,1
14885,67,9,1
14311,25,3,0
1522,120,3,1
11680,64,3,1
17948,72,2,0
8888,90,4,0
19702,51,6,0
9840,12,5,0
13254,29,9,0
5781,3,5,1
11358,110,5,1
18429,11,2,0
878,99,5,1
3228,14,3,1
2944,45,1,0
14451,120,3,0
13999,89,4,1
17730,120,7,1
13139,45,4,0
7803,44,1,0
15085,15,4,1
5642,28,5,1
17100,115,5,1
13818,116,5,1
927,77,7,0
8802,96,7,0
1674,31,4,0
16849,34,2,0
13420,1,1,1
3351,28,2,0
847,60,4,1
18912,15,4,0
10691,72,5,1
13646,96,4,0
132,102,5,0
18440,46,1,1
1697,22,5,1
451,61,4,0
15543,69,2,1
12787,92,3,0
1025,117,4,0
4660,91,8,0
17326,102,4,0
12106,120,1,1
14134,97,3,0
15959,107,1,0
7352,33,3,0
4996,60,9,1
1267,24,3,1
14825,112,8,0
19221,81,1,1
4994,64,9,1
9233,28,9,0
12901,59,2,0
2067,63,9,0
18181,106,2,1
9718,50,2,0
885,81,4,0
18010,17,4,1
16240,11,5,0
5998,36,3,1
14267,18,7,0
10772,116,5,0
7989,97,4,1
12965,42,9,1
12265,26,8,0
9983,28,6,0
3213,24,9,0
7516,31,5,1
8594,113,4,0
14845,34,1,0
17837,101,7,1
1163,26,3,0
14728,3,5,1
14487,115,2,0
16512,55,1,1
17626,9,2,0
9970,50,7,0
13492,50,9,1
3544,27,1,1
15677,91,3,0
12823,20,5,1
15880,7,4,0
15524,74,6,0
16774,51,8,1
19799,30,2,0
10030,47,2,0
1647,89,5,1
13426,89,1,0
16336,92,4,0
5916,106,5,0
18410,87,7,0
17474,114,7,0
16479,49,7,1
1088,81,7,0
7188,20,6,0
10838,25,7,1
6613,34,1,0
9960,114,5,0
16436,52,6,0
19215,96,5,0
15462,24,2,1
1906,26,3,0
7509,16,7,1
8977,23,8,0
4954,45,6,0
1910,56,6,0
5032,66,2,1
5109,43,5,1
11574,27,3,0
12815,48,2,0
8487,69,6,0
14097,97,9,0
6188,115,8,0
8973,8,2,0
4650,58,6,0
6753,14,7,0
14807,64,5,0
17963,85,6,0
4547,63,8,1
7832,65,6,1
15166,71,2,0
7040,29,6,1
17431,92,7,0
14335,80,6,1
19870,84,9,0
12852,1,9,0
18724,52,3,1
4265,21,9,0
3073,114,4,0
1227,82,8,0
9999,27,4,1
8584,71,1,1
11318,23,4,1
2568,106,7,1
631,52,6,0
7776,117,6,0
1806,34,7,0
15838,21,4,0
4245,91,6,1
15590,36,3,0
13833,58,9,1
8767,105,6,0
14142,116,3,1
4037,26,8,0
705,100,2,1
5913,110,5,0
6589,69,9,0
11330,53,1,0
6189,54,9,1
2802,67,6,0
11475,51,4,0
17766,114,3,0
4818,15,5,0
16195,85,8,0
6775,75,7,0
8323,30,3,1
16167,50,3,1
19504,88,2,0
1457,39,9,0
14255,53,7,0
10917,103,5,1
7262,2,8,0
77,111,2,0
4710,87,6,0
10047,71,9,1
6343,99,7,0
18207,60,2,1
19188,105,8,0
1723,37,9,1
17394,54,5,0
6684,66,1,1
16763,65,5,0
8482,68,3,1
7770,100,1,0
18248,47,7,1
5689,87,5,0
9130,91,5,1
6800,92,9,0
1590,16,5,0
12756,48,3,1
1308,120,9,0
12450,52,1,0
4848,39,7,1
18265,17,5,0
19992,83,3,0
14157,45,4,0
1733,23,9,1
2095,46,8,0
366,117,1,0
5803,115,5,0
15108,46,8,0
11761,11,7,0
5167,52,7,1
2595,81,5,0
10763,25,8,0
10733,48,8,0
1408,116,1,0
7958,56,2,0
17079,2,1,0
730,34,7,1
11187,42,7,0
9186,112,5,0
11174,62,9,1
11142,76,8,1
4603,65,2,0
2529,16,6,1
2361,53,2,0
9866,91,8,0
15814,19,5,0
3453,29,5,0
14668,7,7,1
12641,76,6,1
18606,56,4,1
17399,110,1,0
13874,88,1,1
8195,40,4,0
17524,20,4,1
16273,52,1,0
713,61,3,0
11797,3,5,1
11787,33,4,1
7114,10,1,0
16493,1,4,1
9207,38,9,1
5813,78,7,0
19125,105,9,0
6580,65,3,0
16279,57,2,0
3292,35,2,0
13153,109,5,1
8261,20,2,0
15595,65,7,0
17134,105,9,0
2947,61,4,0
16264,21,5,0
10162,4,9,1
12131,32,7,1
16086,55,9,1
16700,89,4,0
10177,109,8,0
4950,70,7,0
739,8,3,0
4858,70,7,0
17862,104,5,1
4711,107,7,0
14808,110,9,0
2400,106,1,0
7606,19,8,1
19870,75,2,1
10804,23,6,1
9617,105,6,1
9279,17,6,0
7693,89,3,0
7153,83,3,0
9059,24,1,0
1973,35,6,0
19128,92,5,1
8565,27,2,1
17473,12,3,1
4787,72,3,1
9468,105,4,0
5233,100,7,0
4576,87,8,1
12616,81,8,1
8984,17,2,0
8881,42,7,0
12874,71,2,0
3889,86,8,0
16887,6,1,1
9140,34,7,0
9505,27,7,0
7322,48,2,0
9165,21,6,0
18581,7,5,0
5573,110,4,0
12331,90,6,0
7060,62,7,0
9142,56,7,1
7624,82,6,1
10340,41,5,0
13568,56,4,1
13513,34,1,0
17507,35,3,0
13270,115,6,0
17173,23,2,1
19108,47,1,0
1565,91,5,1
17800,37,4,1
7189,15,3,0
16488,75,2,1
9650,15,8,0
14891,8,4,0
17217,116,1,1
16532,120,1,0
11222,16,6,1
7534,3,3,0
17101,27,5,1
8892,53,8,1
16860,72,5,1
6795,35,6,0
15824,103,4,1
18750,32,3,0
15519,99,4,1
12190,89,2,1
15513,60,2,1
14661,10,1,0
9121,68,3,0
14119,1,3,0
13761,27,8,1
11180,30,4,0
17030,71,6,1
1450,108,4,0
13971,104,4,0
19496,22,3,0
10733,74,5,0
12268,22,3,0
5432,41,4,0
8679,21,8,0
16594,91,4,1
10525,8,3,0
11895,116,8,0
8080,36,7,0
5787,63,4,1
8069,70,3,0
15331,7,8,1
5170,23,9,0
353,64,5,1
6896,35,4,0
15248,100,2,0
8009,71,1,1
14511,42,4,0
3753,70,7,0
13832,71,6,0
8547,43,6,0
4685,75,5,0
12195,50,6,1
18716,51,2,1
3010,7,7,0
12661,42,2,0
8092,8,2,0
13967,92,2,0
19104,55,1,0
19061,57,9,0
13726,33,4,0
3217,38,4,1
1506,24,6,1
1149,118,8,0
16077,26,6,1
14619,109,1,1
5182,101,4,1
6390,21,4,0
12320,47,4,0
9541,96,4,1
18763,47,3,0
7000,56,4,0
2845,67,8,0
2554,77,9,0
7995,12,8,1
10463,118,4,0
12791,78,4,1
12041,21,3,0
19978,112,7,1
4171,115,4,1
15377,9,3,0
5582,39,2,1
3743,109,3,1
12274,14,6,1
13269,74,7,1
8756,24,5,0
6934,26,7,0
1630,40,5,0
6529,71,2,0
8847,79,6,1
14078,20,6,0
6306,58,3,1
2394,9,2,0
9369,42,6,0
2471,47,2,1
18411,119,9,0
7335,90,7,0
13345,4,5,0
6351,67,4,1
4268,67,1,1
8157,27,6,0
14386,42,9,1
19436,24,6,0
1343,73,4,1
12342,72,3,1
18570,70,1,0
6144,112,3,0
13371,100,1,0
14254,98,1,1
3424,98,9,0
10527,93,6,0
4267,85,8,0
1863,111,3,0
5340,103,7,0
63,37,7,0
3276,51,8,1
13356,70,3,0
16125,54,8,0
7948,65,3,1
6213,92,2,1
12192,77,5,0
11748,1,2,1
3487,91,8,1
19723,42,3,0
14159,2,3,0
7114,67,8,0
2066,10,7,1
10963,53,6,1
18955,20,1,1
11333,22,5,0
13178,36,2,1
9018,40,2,0
11653,13,6,1
18460,98,2,0
2759,30,4,1
18986,8,3,0
15873,90,8,1
18545,87,6,0
15470,109,9,1
15207,117,1,1
6867,87,6,0
15707,68,5,0
13458,1,2,1
1700,81,8,0
12059,52,5,0
7034,93,3,0
3150,8,4,0
6963,47,4,1
4596,94,8,1
15051,105,5,1
1563,52,5,1
9138,112,6,0
18314,41,6,0
9018,62,4,0
17502,116,5,0
251,3,1,0
8911,80,3,0
4853,42,3,1
17577,83,3,0
6684,6,1,0
1170,12,6,1
18943,119,5,0
5091,40,4,0
15705,43,8,1
9047,112,4,0
3643,49,3,0
13871,34,4,1
8394,1,1,0
9592,98,5,0
2648,11,8,0
10204,73,3,1
2859,39,2,0
4942,28,3,0
18279,116,3,1
7055,89,3,0
11427,15,2,0
17367,117,6,1
11546,120,9,1
12102,117,9,0
3752,108,7,1
16819,43,2,0
13713,18,6,1
17288,92,3,0
3433,114,4,1
18218,90,8,0
13519,64,2,1
19679,39,8,0
5525,71,8,1
10285,110,9,0
6247,70,7,0
18330,25,4,1
16346,57,5,1
19080,30,7,1
15022,103,4,0
12345,50,1,0
16529,104,1,1
3708,90,6,0
1627,87,5,0
16894,21,6,0
16027,79,3,0
74,42,3,0
508,41,1,0
5413,74,1,1
19210,6,6,1
5971,86,2,1
13749,29,2,1
11996,11,4,1
12476,116,8,1
10720,50,7,0
17712,102,8,1
8161,110,3,1
4269,48,3,1
10429,89,7,1
16081,113,8,0
17268,27,8,1
7844,28,6,0
8245,96,1,0
2679,38,4,0
5242,86,3,1
12791,48,1,0
6922,88,3,0
17684,50,5,1
476,95,2,0
3184,73,6,0
4238,6,6,0
12184,104,4,0
15649,25,9,0
6824,2,1,0
13476,61,1,0
17770,46,3,0
19869,61,8,0
5046,5,3,0
10776,89,8,1
19229,101,4,1
16368,103,9,0
11980,79,5,0
10757,39,3,1
2829,76,4,0
11258,40,6,1
12732,26,8,1
14900,93,5,0
4022,118,4,1
3173,71,9,0
620,50,7,0
18295,83,9,1
17396,36,3,0
12196,104,6,1
13211,14,9,1
13950,116,4,1
3925,65,9,0
5298,86,5,1
12432,113,9,0
11835,80,2,0
10639,90,9,0
5677,27,7,1
149,74,4,0
17654,15,6,1
19214,87,1,0
18162,76,4,1
7031,11,9,0
13056,87,8,0
19613,40,8,0
7384,64,5,1
7848,77,1,0
9741,117,1,0
3872,21,9,0
14087,32,3,1
9153,37,6,1
4283,104,5,1
9838,100,2,0
3425,110,7,0
9359,80,4,0
11699,35,3,0
6184,115,7,1
19510,7,9,0
10534,20,7,1
5958,4,1,0
2648,85,6,0
9608,96,6,0
895,14,7,1
10957,107,5,1
17160,98,9,0
116,104,8,0
5692,107,4,1
19745,91,7,0
10289,101,5,0
4204,10,2,1
8153,115,5,0
1334,93,4,0
10688,47,1,0
12979,37,8,1
14143,2,6,0
15434,49,8,1
3824,14,1,0
14936,61,3,0
2955,83,2,0
13857,96,6,0
3892,95,2,0
13881,49,4,0
3467,6,1,0
4644,120,1,1
18876,92,9,1
19885,32,2,0
15549,81,6,1
6382,3,8,1
1421,84,7,0
11390,79,4,1
11327,119,2,0
19099,96,7,1
11464,47,7,0
9814,78,7,1
6658,10,5,0
12914,63,1,1
1512,18,5,1
7991,53,2,0
6955,116,3,0
15179,84,9,1
12222,116,7,0
11502,94,6,0
1717,113,6,1
579,76,7,0
6062,73,1,0
4534,9,2,0
6068,55,8,0
2141,76,9,0
9876,28,7,1
71,54,7,1
291,98,9,1
13540,115,4,0
13176,110,5,1
10860,56,8,0
13693,47,9,1
3340,108,5,0
3211,27,7,0
19153,10,4,0
5629,106,5,1
3948,109,6,0
15867,48,2,0
15827,75,5,0
11434,34,2,0
5547,18,7,0
19558,42,6,0
14920,88,8,1
15142,107,7,0
2643,44,2,0
3175,42,2,1
11661,65,3,0
18603,18,7,0
5568,109,6,0
3721,120,3,0
18792,70,8,0
15896,58,1,1
14139,56,8,0
2771,110,2,1
17098,16,6,0
10551,68,2,0
14131,30,6,0
594,77,9,1
2703,17,2,0
6493,94,8,0
15262,60,6,1
16705,105,5,0
17988,8,8,0
18951,30,7,1
5981,67,1,1
16223,52,6,1
5180,116,1,0
6408,84,9,1
4124,39,1,0
6183,9,1,0
13507,43,5,0
14203,117,3,0
12990,79,8,0
308,54,6,1
7820,5,1,0
14784,5,4,1
6233,111,7,0
16933,67,2,0
13114,82,5,0
16527,28,1,1
3,57,2,0
10280,31,7,0
840,65,2,1
586,5,2,0
7271,4,4,1
3019,7,7,0
3744,112,1,1
4219,74,6,0
13411,111,2,1
9266,99,8,0
11252,104,8,0
13268,46,4,0
7976,73,2,0
12924,23,4,0
17665,23,7,0
3745,71,7,0
6980,45,6,0
13998,85,9,0
7946,9,6,1
9811,112,3,1
18680,87,8,0
17941,5,2,1
14117,9,1,0
13434,1,5,0
12968,77,8,1
17178,114,8,1
19056,3,5,1
12605,60,4,1
6012,25,2,1
5904,58,2,1
10144,116,9,1
16437,89,7,1
1945,63,2,1
14754,72,8,1
4434,55,5,1
7989,70,6,0
4743,62,6,0
6251,46,5,0
921,104,7,0
11149,19,9,1
13467,71,5,1
14824,107,8,0
151,2,6,1
3228,18,1,1
17700,7,5,0
3962,44,4,0
16085,56,1,1
18907,26,5,1
15477,10,1,0
5142,85,2,0
4429,15,4,1
10954,44,1,0
2398,84,9,1
5886,27,8,1
1355,41,7,0
6211,100,5,1
12862,33,4,1
14832,46,3,1
17528,46,8,1
5039,84,4,0
5494,42,8,1
9087,31,2,1
13838,116,9,1
4805,2,6,0
6611,113,4,0
9080,13,9,1
18226,44,1,0
15050,86,6,0
3871,75,3,0
15693,12,6,1
19800,95,2,1
16717,102,5,1
17732,97,2,0
16758,43,3,0
17306,30,1,1
10117,13,2,0
11101,81,3,0
19556,74,2,0
2817,70,7,0
11261,79,6,0
17702,98,1,1
15843,15,4,0
8091,30,3,1
12165,32,4,1
11536,115,2,0
7649,101,1,0
5862,97,3,0
7956,88,1,1
18557,31,9,0
10846,26,3,1
13510,54,9,1
19064,3,8,1
19995,20,5,0
9413,43,4,1
5945,46,1,0
9963,28,2,1
6354,1,4,1
11403,70,4,0
10145,115,1,0
203,93,4,1
763,71,3,1
4938,88,1,0
16699,35,6,0
2084,6,5,0
7934,111,6,0
19848,55,6,0
14988,39,6,0
13359,90,1,0
6251,50,6,1
5222,65,9,0
898,49,6,1
5558,76,3,1
3380,46,5,1
5574,46,3,1
18176,26,7,0
4995,29,4,0
15057,19,9,1
9978,100,3,0
16066,63,2,1
8424,50,6,0
12794,22,8,1
9570,24,9,1
17791,3,4,0
10156,81,2,1
461,88,1,1
13449,3,7,0
14115,103,4,0
1382,69,7,0
4839,107,6,0
14637,105,3,0
4124,74,1,1
4367,58,7,0
8276,21,7,0
8976,110,9,1
8402,8,3,0
11238,20,4,0
13340,7,6,1
16427,19,9,1
6368,114,7,1
5724,47,9,1
4222,32,8,0
8155,40,4,1
13392,101,5,0
14202,70,9,0
13482,9,4,1
11293,96,6,0
4270,97,1,1
7188,42,1,0
15085,43,6,0
11060,64,3,0
19655,37,3,1
792,89,8,1
11452,92,5,0
2908,79,1,1
3903,4,6,1
7101,114,5,1
10180,2,6,0
2000,19,3,1
15339,4,1,1
6245,108,6,1
738,81,8,1
17228,8,7,0
12303,45,5,0
13996,31,7,1
2246,106,5,0
8483,47,9,1
17427,117,6,1
2015,76,6,1
5058,8,1,0
12451,97,9,1
2374,22,5,0
9829,120,5,0
7005,78,5,1
4915,90,8,1
7197,45,7,0
8198,54,3,0
1409,4,1,1
14583,13,4,0
12808,65,6,1
6527,76,5,0
19164,25,5,0
11441,51,4,0
10754,47,8,0
12689,86,9,0
14162,76,7,0
14229,107,9,0
2589,67,4,1
15057,92,2,1
15445,89,2,1
17826,17,5,0
3647,120,1,1
14482,10,5,1
6163,108,7,0
8448,44,5,1
9657,96,1,0
6360,80,5,0
11231,62,8,1
3920,25,7,0
18329,57,8,0
15823,68,5,0
5384,48,6,0
4368,95,1,0
6778,120,9,0
5342,46,8,0
14640,93,3,1
11235,102,9,1
18860,86,5,0
2384,86,9,1
16790,90,4,0
2979,19,4,0
15511,33,9,0
10401,92,5,1
19760,19,9,0
18911,42,5,0
8169,4,4,1
258,89,6,0
11183,64,6,1
10342,45,8,1
11287,25,7,1
15478,50,7,1
9871,34,5,0
12931,114,7,0
15455,37,9,1
13312,100,8,1
12586,52,2,0
7547,50,7,0
14485,108,6,1
16690,66,5,0
5061,99,3,0
13844,119,3,0
19752,45,7,0
4775,30,4,1
11219,66,9,0
3855,82,5,0
8366,28,6,0
8886,73,3,1
958,43,2,0
19926,110,2,1
14235,120,2,0
305,30,8,0
13723,115,1,0
14764,79,2,0
3064,70,2,0
10795,28,9,0
16391,22,1,0
12689,38,7,1
14772,78,6,0
3632,19,3,0
4082,20,5,1
8527,18,5,0
15993,42,8,1
9461,29,8,1
3200,55,2,1
1872,8,6,0
6286,33,6,0
12602,89,6,1
4585,72,9,0
7209,83,4,0
5072,69,6,0
4356,99,8,1
9514,68,6,1
10690,11,1,0
8564,43,8,0
15004,2,6,0
4381,6,2,0
11536,64,8,1
1293,79,1,0
10549,50,4,0
18306,82,8,0
7142,81,1,1
754,94,4,0
5549,99,9,0
13063,28,3,0
17004,13,7,1
19196,102,8,0
18041,4,5,1
33,58,7,1
7862,31,5,1
7793,32,8,1
10982,38,6,1
8848,96,9,0
16553,66,3,1
18978,38,1,1
16982,13,3,0
11842,75,6,0
8361,39,9,1
19411,17,9,1
1734,58,7,0
5634,57,8,0
224,75,5,0
5535,4,1,0
17872,31,7,0
2728,14,9,1
1504,94,1,0
10584,31,5,1
8502,30,1,1
2855,114,7,1
15993,86,1,0
12961,28,7,0
1178,47,8,1
13128,88,8,1
12021,66,2,0
2224,22,9,0
19507,85,5,0
12970,13,8,0
3490,26,2,1
18083,74,7,1
7048,36,1,1
14855,2,6,0
1728,30,4,1
15594,41,2,1
5132,44,8,1
9275,13,2,1
18536,120,7,0
7020,74,8,0
10892,26,4,0
1572,88,9,0
9597,40,9,1
18338,39,8,0
10614,94,2,0
17432,118,8,0
12047,55,6,0
12506,87,1,0
7356,93,9,0
4981,6,8,0
16856,51,4,1
4705,79,6,1
13045,64,3,1
585,71,5,0
5076,120,6,0
17801,83,8,1
12130,72,1,0
8160,21,4,1
2717,47,5,1
10977,22,9,0
1139,109,8,0
1136,57,9,1
6300,54,4,0
9117,103,1,1
2078,75,4,1
14132,36,2,1
6566,74,3,1
7341,90,4,0
5607,65,2,0
16080,78,3,0
7801,69,3,0
6264,22,5,0
18797,92,3,0
13979,9,6,0
14623,102,6,1
9673,13,1,1
8780,63,5,0
18350,27,5,1
17596,85,2,0
16894,17,2,0
12952,38,8,0
11609,59,1,0
1281,68,2,1
5157,1,9,0
13080,41,2,0
19891,64,3,0
3775,76,9,0
9250,25,5,1
13985,46,8,0
15412,90,1,0
3476,52,5,0
6775,33,6,0
18668,19,5,1
14343,18,9,0
13384,79,8,0
16824,47,3,0
2129,15,4,0
19425,80,6,0
17602,2,9,0
879,18,3,1
2767,1,8,1
1901,100,9,0
6272,15,3,1
19038,44,1,1
16236,59,3,0
428,49,5,1
1740,104,3,0
5891,68,5,1
3465,92,6,0
5502,40,9,1
7813,9,2,1
8306,25,1,0
13380,13,2,1
2373,106,8,1
7045,8,4,0
16104,8,9,0
8565,59,8,0
9019,75,9,1
14799,46,9,1
9390,12,7,0
18205,99,2,1
46,17,9,0
14201,105,9,0
18992,117,4,0
9319,38,8,0
15293,3,4,0
2284,52,3,0
3816,16,9,1
1943,22,3,0
18500,73,8,0
16202,72,1,1
3161,21,4,0
7390,58,6,1
8255,38,8,1
12257,60,8,1
7739,87,4,0
10963,103,9,0
9014,68,8,0
4283,10,1,0
11431,52,9,0
14175,92,5,0
15075,18,7,0
11567,113,7,0
11863,94,7,0
9983,56,4,0
762,62,6,0
13403,80,2,0
7717,104,7,0
7884,99,5,0
16033,56,7,0
12622,88,2,0
10493,27,1,1
8467,87,7,0
10605,74,5,1
1193,34,8,1
3456,82,8,1
14046,60,3,0
11078,25,4,1
2948,25,5,0
10936,53,6,0
12455,71,1,1
8277,69,6,0
9530,36,8,0
13770,68,3,0
6781,110,1,1
5904,39,2,0
15591,107,9,0
3000,33,8,0
10379,30,3,1
3695,29,9,0
17169,90,6,0
1979,43,6,0
13874,45,8,1
6895,78,8,0
1482,2,7,0
6441,45,8,0
3981,83,8,0
17378,12,1,0
4425,73,3,0
18499,110,3,0
11356,6,8,1
19166,96,3,1
6188,31,1,0
19892,52,7,0
9003,119,1,0
16025,51,1,1
646,33,2,0
11417,100,4,0
16801,53,3,0
1469,36,2,0
2502,78,9,1
7111,62,1,0
1510,73,8,1
11596,62,2,1
17878,1,1,1
9198,9,3,0
10941,87,9,1
1414,1,2,0
7653,29,6,1
11151,90,6,0
12749,28,2,1
5306,66,2,1
19253,114,3,0
16548,51,3,0
14422,17,2,0
8050,120,8,1
10185,47,2,1
11451,58,4,1
3114,119,5,0
11223,22,9,0
4058,56,8,1
10520,90,7,1
224,42,1,0
7180,74,1,0
18251,76,4,1
18135,37,3,0
19839,46,6,1
11668,82,4,1
2821,21,7,0
12008,71,5,1
5714,62,4,0
17992,42,4,0
4634,84,7,1
12738,62,5,1
12500,14,1,0
669,26,7,1
15147,83,3,1
1080,80,8,0
13389,28,1,1
8961,11,8,0
299,60,7,1
15749,32,7,1
15628,31,8,1
3172,52,8,1
4248,117,1,1
9050,98,8,0
18902,89,2,1
15889,64,6,1
2760,62,4,1
8877,22,1,0
19218,20,2,0
7059,8,9,0
6788,84,4,0
78,29,8,1
19903,62,3,0
10372,35,4,0
19308,63,7,0
3531,43,7,1
13304,11,1,0
6538,62,7,1
870,54,5,1
14751,28,5,1
1824,57,4,0
12302,37,5,0
2810,120,2,1
8027,74,1,1
261,80,4,0
10829,115,6,1
13902,23,6,0
10538,26,2,0
12289,115,9,0
11875,65,8,1
5848,5,8,0
19829,71,6,1
5544,80,5,1
7447,3,2,0
5990,50,3,1
14168,17,9,0
10597,87,4,0
10440,72,2,1
6207,70,3,0
17011,52,9,0
14131,100,8,1
4819,3,6,1
4296,53,2,0
14661,100,4,0
16773,94,6,1
7801,16,1,0
4828,52,5,1
8951,69,3,1
4372,88,3,1
10378,7,1,1
2276,86,5,0
11582,52,5,0
11635,22,3,0
2431,31,6,1
13199,24,4,1
2587,6,6,0
16157,105,1,1
18338,25,4,1
6457,105,2,1
5472,53,8,1
5762,47,6,0
2246,117,2,0
16433,83,4,0
17197,48,4,0
3054,96,5,1
12027,102,6,0
14277,65,2,0
8944,75,5,0
12791,46,8,1
1538,13,8,1
18651,14,1,0
457,84,9,1
2579,54,8,0
9797,63,8,0
8542,9,6,1
4792,41,4,1
10212,26,4,0
17756,69,2,0
12201,6,9,0
2920,117,9,1
3851,109,8,1
17887,60,6,0
6901,67,3,1
3591,36,1,0
11463,24,7,0
2074,34,6,0
15821,32,4,0
493,2,5,0
2595,82,7,1
9064,100,7,0
14635,110,6,0
10391,37,6,0
18000,101,6,1
6708,41,7,1
8080,62,2,0
14308,5,4,0
7599,90,9,0
16363,18,8,0
16274,60,9,0
3340,116,7,0
2508,86,3,0
6910,80,4,1
16750,23,8,0
9688,111,5,0
8749,120,5,0
4605,13,8,0
9896,27,1,1
13213,61,3,1
2905,81,6,0
15936,28,2,1
11693,112,1,0
10426,7,1,0
13381,28,1,1
3555,98,6,1
15932,92,2,0
17831,75,2,1
14174,100,3,1
1037,51,7,0
9195,4,6,0
11022,53,1,1
962,58,3,1
17764,81,6,0
16699,110,8,0
2877,108,3,1
19617,43,8,0
15440,103,7,1
10985,80,1,0
15017,11,1,0
14278,6,1,0
3423,13,8,0
16873,80,7,0
8176,38,9,0
130,86,9,1
10593,34,1,0
15482,88,7,0
19837,34,3,1
6026,34,6,1
16591,85,2,1
9437,38,1,1
18677,38,7,1
14757,67,5,1
5765,30,2,1
14383,80,7,0
4893,89,1,1
2483,19,1,1
4065,118,2,1
12270,99,1,1
664,117,9,0
10639,105,1,0
1395,36,9,0
1919,113,6,0
13316,19,8,1
11616,22,4,0
8744,104,2,1
19054,113,8,1
6460,74,3,0
2219,42,4,0
9251,78,5,0
17226,109,8,1
16257,94,4,0
5698,40,9,0
19502,52,2,0
128,112,1,0
9238,4,8,1
4641,69,3,0
19168,25,5,1
6160,63,9,1
1496,97,7,1
11114,29,7,1
14876,102,8,0
15059,74,6,0
996,20,7,0
9008,5,4,1
11892,87,2,0
962,96,3,0
15528,78,3,1
17860,71,4,1
5042,8,1,0
19057,116,9,1
10511,112,1,0
2597,13,1,1
14439,26,2,0
647,66,3,1
13407,7,4,0
12632,101,1,0
14281,16,3,1
838,114,2,1
1684,88,3,0
18399,83,6,0
17252,50,4,0
15242,84,1,1
2057,110,7,0
477,47,5,0
8288,102,9,1
5698,47,9,0
17222,17,3,0
404,7,4,1
10776,42,5,0
2582,61,8,1
14230,118,1,1
872,81,3,1
14978,49,8,1
13107,87,5,0
4166,2,9,0
18141,119,6,0
16808,97,9,0
5444,75,6,1
32,3,7,1
8069,2,3,1
16962,114,2,0
2927,7,5,0
2165,3,6,0
17011,84,9,0
5302,56,2,1
15374,91,9,1
19041,76,2,1
4027,91,5,1
15101,115,5,0
17455,60,6,0
16621,50,3,0
17144,49,3,1
3729,42,2,0
4411,23,7,0
2723,42,4,0
10906,41,5,1
12206,14,5,1
10894,71,6,1
938,16,2,0
17780,48,1,1
19545,64,3,1
5348,78,3,1
10405,71,9,0
957,52,1,0
15852,43,9,0
15133,39,1,1
4196,49,7,1
11369,26,5,0
11673,19,7,0
18865,63,1,1
8244,18,3,1
4908,101,6,1
11853,76,2,0
347,102,5,1
17593,31,6,0
12868,96,7,0
11718,114,5,0
17300,96,7,0
2017,98,9,1
4309,120,5,0
4677,106,3,1
18331,112,5,1
2945,59,2,0
13587,45,1,0
2599,45,3,0
19658,12,1,0
3411,74,6,0
14942,73,4,0
16161,56,2,1
15730,69,1,1
125,21,2,0
2303,15,7,1
2246,50,8,1
589,42,4,0
7112,49,2,1
8504,110,6,0
1626,43,3,0
2398,75,2,0
2310,81,9,0
19242,52,4,1
3640,28,5,1
6552,59,6,1
1306,88,2,0
16612,45,1,0
5786,92,3,0
17434,86,7,0
15107,96,8,1
5252,61,5,0
2109,87,8,0
14406,100,6,1
1440,68,1,1
7450,107,4,1
16969,70,2,1
10624,59,5,0
5675,114,5,1
17979,15,1,0
16163,7,7,1
19175,113,5,1
6703,79,5,0
2103,64,4,1
19815,38,8,1
5087,93,1,1
2133,80,9,0
2023,9,8,0
1838,87,8,0
13146,50,4,0
15280,116,7,0
10777,108,2,0
5698,80,6,1
14992,47,5,1
18390,45,2,0
1016,28,8,0
5539,102,4,1
2864,68,7,1
9660,105,6,0
9005,108,1,0
14828,115,4,1
7690,92,3,0
15794,38,4,0
13872,24,7,0
6800,114,6,0
16648,37,1,1
11711,2,7,0
19472,14,6,1
1889,43,1,0
5211,99,3,1
7992,119,1,1
19299,3,8,1
9059,96,9,0
19290,37,7,0
19535,48,4,1
10306,81,9,1
14024,11,4,0
11104,66,6,0
8491,60,9,0
16970,41,1,0
10732,9,8,1
13170,112,7,0
10775,116,8,0
18640,76,4,1
14863,69,8,1
8366,72,8,0
6828,1,7,0
8040,94,5,1
15584,21,6,1
19658,1,7,1
17760,55,3,1
17463,71,4,0
11248,1,5,1
528,82,8,0
3224,101,4,0
5648,6,3,1
15306,29,1,0
3028,19,7,1
19362,102,1,1
7395,2,4,0
16242,8,8,0
2520,104,4,1
348,11,3,0
9038,116,4,0
2290,24,3,1
849,52,5,0
15701,38,7,0
15391,28,8,1
6713,83,8,1
10386,114,7,1
412,65,6,1
8976,39,2,0
7142,37,1,0
7599,64,5,1
2305,116,8,0
2691,107,6,0
7467,100,3,1
9781,102,3,1
14851,67,2,0
14078,70,2,1
13640,68,9,1
16125,83,2,1
9118,97,5,0
8471,72,8,0
15127,43,8,1
2422,5,3,0
17914,24,7,1
15281,51,5,0
9911,50,8,0
11301,26,9,0
1149,89,9,0
3322,49,4,1
3175,76,8,1
2887,104,6,0
1538,120,3,0
15150,32,9,0
6632,11,6,0
3792,47,6,0
5870,3,3,1
4732,35,8,0
